Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 227901 "," 180202 "," 164200 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -232414 "," -243218 "," -319474 "
3.02.01," Desenvolvimento e venda de lotes "," -232414 "," -243218 "," -319474 "
3.03," Resultado Bruto "," -4513 "," -63016 "," -155274 "
3.04," Despesas/Receitas Operacionais "," -251775 "," -239154 "," -271217 "
3.04.01," Despesas com Vendas "," -34743 "," -21333 "," -38951 "
3.04.02," Despesas Gerais e Administrativas "," -78909 "," -68115 "," -64671 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -9083 "," -15848 "," -16761 "
3.04.04.01," Depreciação e Amortização "," -9083 "," -15848 "," -16761 "
3.04.05," Outras Despesas Operacionais "," -130782 "," -130786 "," -144904 "
3.04.05.01," Amortização de mais valia "," 0 "," 0 "," -700 "
3.04.05.02," Provisão para demandas judiciais e outras (despesas) receitas operacionais "," -130782 "," -130786 "," -144204 "
3.04.06," Resultado de Equivalência Patrimonial "," 1742 "," -3072 "," -5930 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -256288 "," -302170 "," -426491 "
3.06," Resultado Financeiro "," -119187 "," -114969 "," -394723 "
3.06.01," Receitas Financeiras "," 30603 "," 13794 "," 7770 "
3.06.02," Despesas Financeiras "," -149790 "," -128763 "," -402493 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -375475 "," -417139 "," -821214 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -6223 "," -2626 "," -2023 "
3.08.01," Corrente "," -6223 "," -2626 "," -2023 "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," -381698 "," -419765 "," -823237 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," -381698 "," -419765 "," -823237 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -377126 "," -306709 "," -491411 "
3.11.02," Atribuído a Sócios Não Controladores "," -4572 "," -113056 "," -331826 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -16.82000 "," -13.68000 "," -21.92000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
