Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1411189 "," 790249 "," 1483275 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1419196 "," -645457 "," -1444890 "
3.02.01," Custos operacionais "," -1468991 "," -710398 "," -1436403 "
3.02.02," Valor justo na compra e venda de energia "," 49795 "," 64941 "," -8487 "
3.03," Resultado Bruto "," -8007 "," 144792 "," 38385 "
3.04," Despesas/Receitas Operacionais "," -85137 "," -47231 "," -22898 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -67702 "," -44655 "," -24416 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -16231 "," -1847 "," 1702 "
3.04.05," Outras Despesas Operacionais "," -1173 "," -729 "," -184 "
3.04.05.01," Depreciações "," -1173 "," -729 "," -184 "
3.04.05.02," Outras receitas (despesas) líquidas "," "," "," "
3.04.05.03," Provisão para perda de ativo mantido para revenda "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," -31 "," 0 "," 0 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -93144 "," 97561 "," 15487 "
3.06," Resultado Financeiro "," -23266 "," -4063 "," 4091 "
3.06.01," Receitas Financeiras "," 15016 "," 1624 "," 6929 "
3.06.02," Despesas Financeiras "," -38282 "," -5687 "," -2838 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -116410 "," 93498 "," 19578 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 17377 "," -38434 "," -7821 "
3.08.01," Corrente "," 0 "," 5538 "," -7787 "
3.08.02," Diferido "," 17377 "," -43972 "," -34 "
3.09," Resultado Líquido das Operações Continuadas "," -99033 "," 55064 "," 11757 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -99033 "," 55064 "," 11757 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -99033 "," 55064 "," 11757 "
3.11.02," Atribuído a Sócios Não Controladores "," -1 "," 0 "," 0 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -0.87000 "," 0.48000 "," 0.10000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," "," "," "
