Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 7439632 "," 6966159 "," 7087840 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -5352040 "," -4721507 "," -4608781 "
3.03," Resultado Bruto "," 2087592 "," 2244652 "," 2479059 "
3.04," Despesas/Receitas Operacionais "," -567858 "," -296171 "," -365813 "
3.04.01," Despesas com Vendas "," -38959 "," -30670 "," -6983 "
3.04.02," Despesas Gerais e Administrativas "," -472739 "," -406975 "," -356622 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -69017 "," 128387 "," -24084 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," 12857 "," 13087 "," 21876 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1519734 "," 1948481 "," 2113246 "
3.06," Resultado Financeiro "," -1359940 "," -1473817 "," -1198127 "
3.06.01," Receitas Financeiras "," 1842889 "," 1997950 "," 878900 "
3.06.01.01," Derivativos "," 1443755 "," 1820960 "," 676368 "
3.06.01.02," Receitas financeiras "," 399134 "," 176990 "," 202532 "
3.06.02," Despesas Financeiras "," -3202829 "," -3471767 "," -2077027 "
3.06.02.01," Despesas financeiras "," -2712877 "," -1894425 "," -1871188 "
3.06.02.02," Variação cambial, líquida "," -489952 "," -1577342 "," -205839 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 159794 "," 474664 "," 915119 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -4053 "," -169989 "," -129248 "
3.08.01," Corrente "," -550528 "," -241863 "," -160787 "
3.08.02," Diferido "," 546475 "," 71874 "," 31539 "
3.09," Resultado Líquido das Operações Continuadas "," 155741 "," 304675 "," 785871 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 155741 "," 304675 "," 785871 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 150538 "," 297163 "," 778237 "
3.11.02," Atribuído a Sócios Não Controladores "," 5203 "," 7512 "," 7634 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.08124 "," 0.17857 "," 0.49914 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.08104 "," 0.17810 "," 0.49768 "
