Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 29483 "," 34653 "," 31314 "
3.01.01," Receita Bruta de Serviços "," 32953 "," 36969 "," 34816 "
3.01.02," PIS "," -440 "," -364 "," -334 "
3.01.03," COFINS "," -2047 "," -1682 "," -1549 "
3.01.04," ISSQN "," -1355 "," -645 "," -752 "
3.01.05," Descontos Incondicionais "," 0 "," 0 "," -2 "
3.01.06," FUNDAF "," 0 "," 0 "," -1013 "
3.01.07," Venda Cancelada e Devolução "," -185 "," -105 "," -50 "
3.01.08," Crédito Pis Cofins "," 557 "," 480 "," 325 "
3.01.09," ICMS "," 0 "," 0 "," -127 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -13540 "," -13915 "," -8706 "
3.02.01," Custo dos Serviços Prestados "," -13540 "," -13915 "," -8706 "
3.03," Resultado Bruto "," 15943 "," 20738 "," 22608 "
3.04," Despesas/Receitas Operacionais "," -9491 "," -8701 "," -9354 "
3.04.01," Despesas com Vendas "," -158 "," -197 "," -367 "
3.04.02," Despesas Gerais e Administrativas "," -9946 "," -10890 "," -9891 "
3.04.02.01," Pessoal "," -2339 "," -2549 "," -3331 "
3.04.02.02," Terceirizados "," -1288 "," -1191 "," -1715 "
3.04.02.03," Honorários da Administração "," -2589 "," -2544 "," -1913 "
3.04.02.04," Depreciação e Amortização "," -313 "," -453 "," -548 "
3.04.02.05," Comunicação "," -411 "," -236 "," -203 "
3.04.02.06," Energia Elétrica "," -206 "," -180 "," -189 "
3.04.02.07," Combustível "," -35 "," -17 "," -12 "
3.04.02.08," Gastos com Veículos "," -44 "," -15 "," -4 "
3.04.02.09," Reclamatórias Trabalhistas "," 187 "," -63 "," -197 "
3.04.02.10," Contigências Cíveis "," -342 "," -288 "," -107 "
3.04.02.11," Conservação e Manutenção "," -90 "," -178 "," -86 "
3.04.02.12," Despesas Tributárias "," -524 "," -377 "," -352 "
3.04.02.13," Outras "," -435 "," -400 "," -666 "
3.04.02.14," PCLD "," -826 "," -87 "," 0 "
3.04.02.15," Viagens e Estadias "," 0 "," -6 "," -38 "
3.04.02.16," Seguro "," -2 "," -7 "," -9 "
3.04.02.17," Informática "," -210 "," -295 "," -253 "
3.04.02.18," Material de Expediente "," -221 "," -178 "," -208 "
3.04.02.19," Débitos Incobráveis "," -258 "," -1826 "," -60 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 657 "," 2513 "," 904 "
3.04.05," Outras Despesas Operacionais "," -44 "," -127 "," 0 "
3.04.05.01," Outras Despesas Operacionais "," -44 "," -127 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 6452 "," 12037 "," 13254 "
3.06," Resultado Financeiro "," 2107 "," 432 "," 1374 "
3.06.01," Receitas Financeiras "," 2380 "," 746 "," 1588 "
3.06.02," Despesas Financeiras "," -273 "," -314 "," -214 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 8559 "," 12469 "," 14628 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -2870 "," -4198 "," -4992 "
3.08.01," Corrente "," -3187 "," -3662 "," -4960 "
3.08.02," Diferido "," 317 "," -536 "," -32 "
3.09," Resultado Líquido das Operações Continuadas "," 5689 "," 8271 "," 9636 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 5689 "," 8271 "," 9636 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 8.12714 "," 11.81571 "," 13.76571 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 8.12714 "," 11.81571 "," 13.76571 "
