Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 1738956 "," 1560733 "," 1514793 "
2.01," Passivo Circulante "," 267630 "," 231301 "," 377749 "
2.01.01," Obrigações Sociais e Trabalhistas "," 24654 "," 22728 "," 22936 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 24654 "," 22728 "," 22936 "
2.01.02," Fornecedores "," 52955 "," 31835 "," 39304 "
2.01.02.01," Fornecedores Nacionais "," 52955 "," 31835 "," 39304 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," "," "," "
2.01.03.01," Obrigações Fiscais Federais "," "," "," "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.01.02," Pis e Cofins a Pagar "," "," "," "
2.01.03.01.03," Outra Obrigações a Pagar "," "," "," "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 156217 "," 123299 "," 71953 "
2.01.04.01," Empréstimos e Financiamentos "," 38287 "," 36676 "," 26052 "
2.01.04.01.01," Em Moeda Nacional "," "," "," "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 109782 "," 76901 "," 38166 "
2.01.04.03," Financiamento por Arrendamento "," 8148 "," 9722 "," 7735 "
2.01.05," Outras Obrigações "," 33804 "," 53439 "," 243556 "
2.01.05.01," Passivos com Partes Relacionadas "," 0 "," 38485 "," 228420 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.02," Débitos com Controladas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," 0 "," 38485 "," 228420 "
2.01.05.02," Outros "," 33804 "," 14954 "," 15136 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," 5579 "," 395 "," 0 "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Tributos a Pagar "," 26193 "," 13409 "," 13065 "
2.01.05.02.05," Outros Passivos "," 2032 "," 1150 "," 2071 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 1370555 "," 1246649 "," 1089769 "
2.02.01," Empréstimos e Financiamentos "," 602636 "," 620611 "," 612211 "
2.02.01.01," Empréstimos e Financiamentos "," 556254 "," 469920 "," 410741 "
2.02.01.01.01," Em Moeda Nacional "," 556254 "," 469920 "," 410741 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 0 "," 94967 "," 157842 "
2.02.01.03," Financiamento por Arrendamento "," 46382 "," 55724 "," 43628 "
2.02.02," Outras Obrigações "," 767919 "," 626038 "," 477558 "
2.02.02.01," Passivos com Partes Relacionadas "," 734849 "," 589256 "," 441168 "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.02," Débitos com Controladas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," 734849 "," 589256 "," 441168 "
2.02.02.02," Outros "," 33070 "," 36782 "," 36390 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Tributos a Pagar "," 1443 "," 2674 "," 3472 "
2.02.02.02.04," Provisões para Contigengências "," 6602 "," 8817 "," 9194 "
2.02.02.02.05," Outros Passivos "," 4737 "," 5220 "," 5653 "
2.02.02.02.06," Obrigações com benefícios pós-emprego "," 20288 "," 20071 "," 18071 "
2.02.03," Tributos Diferidos "," "," "," "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
2.02.04," Provisões "," "," "," "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.02.04.01.01," Provisões Fiscais "," "," "," "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," "," "," "
2.02.04.02," Outras Provisões "," "," "," "
2.02.04.02.01," Provisões para Garantias "," "," "," "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.02.05," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.02.05.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.02.05.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02.06," Lucros e Receitas a Apropriar "," "," "," "
2.02.06.01," Lucros a Apropriar "," "," "," "
2.02.06.02," Receitas a Apropriar "," "," "," "
2.02.06.03," Subvenções de Investimento a Apropriar "," "," "," "
2.03," Patrimônio Líquido "," 100771 "," 82783 "," 47275 "
2.03.01," Capital Social Realizado "," 67817 "," 67817 "," 47818 "
2.03.02," Reservas de Capital "," 1140 "," 1140 "," 1140 "
2.03.02.01," Ágio na Emissão de Ações "," 0 "," 55000 "," 55000 "
2.03.02.02," Reserva Especial de Ágio na Incorporação "," "," "," "
2.03.02.03," Alienação de Bônus de Subscrição "," "," "," "
2.03.02.04," Opções Outorgadas "," "," "," "
2.03.02.05," Ações em Tesouraria "," 0 "," -53860 "," -53860 "
2.03.02.06," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.03.03," Reservas de Reavaliação "," "," "," "
2.03.04," Reservas de Lucros "," 17829 "," 1184 "," 0 "
2.03.04.01," Reserva Legal "," "," "," "
2.03.04.02," Reserva Estatutária "," "," "," "
2.03.04.03," Reserva para Contingências "," "," "," "
2.03.04.04," Reserva de Lucros a Realizar "," "," "," "
2.03.04.05," Reserva de Retenção de Lucros "," "," "," "
2.03.04.06," Reserva Especial para Dividendos Não Distribuídos "," "," "," "
2.03.04.07," Reserva de Incentivos Fiscais "," "," "," "
2.03.04.08," Dividendo Adicional Proposto "," "," "," "
2.03.04.09," Ações em Tesouraria "," "," "," "
2.03.05," Lucros/Prejuízos Acumulados "," 0 "," 0 "," -14415 "
2.03.06," Ajustes de Avaliação Patrimonial "," 13985 "," 12642 "," 12732 "
2.03.07," Ajustes Acumulados de Conversão "," "," "," "
2.03.08," Outros Resultados Abrangentes "," "," "," "
