Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 344478 "," 218207 "," 265843 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -265746 "," -156811 "," -241425 "
3.03," Resultado Bruto "," 78732 "," 61396 "," 24418 "
3.04," Despesas/Receitas Operacionais "," -4124 "," -5564 "," -11140 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -4124 "," -5564 "," -11140 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 74608 "," 55832 "," 13278 "
3.06," Resultado Financeiro "," -129022 "," -81648 "," -75996 "
3.06.01," Receitas Financeiras "," 2513 "," 3771 "," 4213 "
3.06.02," Despesas Financeiras "," -131535 "," -85419 "," -80209 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -54414 "," -25816 "," -62718 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -6439 "," -15991 "," 14453 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," -6439 "," -15991 "," 14453 "
3.09," Resultado Líquido das Operações Continuadas "," -60853 "," -41807 "," -48265 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -60853 "," -41807 "," -48265 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -0.12195 "," 0.00000 "," -0.09672 "
3.99.02," Lucro Diluído por Ação "," "," "," "
