Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 1695473 "," 1577208 "," 1524395 "
2.01," Passivo Circulante "," 517597 "," 418063 "," 407339 "
2.01.01," Obrigações Sociais e Trabalhistas "," 6809 "," 5696 "," 6613 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 6809 "," 5696 "," 6613 "
2.01.02," Fornecedores "," 5768 "," 3060 "," 2696 "
2.01.02.01," Fornecedores Nacionais "," 5768 "," 3060 "," 2696 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 475830 "," 387180 "," 373543 "
2.01.03.01," Obrigações Fiscais Federais "," 475830 "," 387180 "," 373543 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 468778 "," 363254 "," 360027 "
2.01.03.01.02," Parcelamento Lei 11941/2009 "," 978 "," 938 "," 910 "
2.01.03.01.03," Parcelamento Lei 12996/2014 "," "," "," "
2.01.03.01.04," Parcelamento PERT "," 1446 "," 20777 "," 11500 "
2.01.03.01.05," Parcelamento Recuperação Judicial "," 3889 "," 2211 "," 1106 "
2.01.03.01.06," Parcelamento Excepcional PGFN "," 739 "," 0 "," 0 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 3227 "," 1013 "," 3880 "
2.01.04.01," Empréstimos e Financiamentos "," 3227 "," 1013 "," 3880 "
2.01.04.01.01," Em Moeda Nacional "," 3227 "," 1013 "," 3880 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 25963 "," 21114 "," 20607 "
2.01.05.01," Passivos com Partes Relacionadas "," 1068 "," 0 "," 0 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 24895 "," 21114 "," 20607 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 2528 "," 2528 "," 2528 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Operações com Consórcios "," 7744 "," 12195 "," 8824 "
2.01.05.02.05," Credores Diversos "," 14623 "," 6391 "," 9255 "
2.01.05.02.06," Títulos a Pagar "," "," "," "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 865802 "," 936352 "," 952123 "
2.02.01," Empréstimos e Financiamentos "," 532 "," 1113 "," 0 "
2.02.01.01," Empréstimos e Financiamentos "," 532 "," 1113 "," 0 "
2.02.01.01.01," Em Moeda Nacional "," 532 "," 1113 "," 0 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," "," "," "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 420788 "," 525386 "," 533608 "
2.02.02.01," Passivos com Partes Relacionadas "," 6088 "," 6088 "," 23672 "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," 6088 "," 6088 "," 23672 "
2.02.02.02," Outros "," 414700 "," 519298 "," 509936 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Impostos e Contribuições a Pagar "," 11029 "," 13505 "," 9455 "
2.02.02.02.04," Credores Diversos "," 118795 "," 100784 "," 94633 "
2.02.02.02.05," Parcelamento da Lei 11941/2009 "," "," "," "
2.02.02.02.06," Parcelamento da Lei 12996/2014 "," "," "," "
2.02.02.02.07," Parcelamento PERT "," 6859 "," 78855 "," 88361 "
2.02.02.02.08," Obrigações Sociais a Pagar "," 107 "," 0 "," 0 "
2.02.02.02.09," Parcelamento Recuperação Judicial "," 5322 "," 12180 "," 13431 "
2.02.02.02.10," Credores Recuperação Judicial "," 239193 "," 285216 "," 280723 "
2.02.02.02.11," Operações com Consorcios "," 27042 "," 28758 "," 23333 "
2.02.02.02.12," Parcelamento Excepcional PGFN "," 6353 "," 0 "," 0 "
2.02.03," Tributos Diferidos "," 376494 "," 333619 "," 313364 "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," 376494 "," 333619 "," 313364 "
2.02.04," Provisões "," 67988 "," 76234 "," 105151 "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 60960 "," 69206 "," 98123 "
2.02.04.01.01," Provisões Fiscais "," 24520 "," 58125 "," 79102 "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," 17295 "," 376 "," 14773 "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," 19145 "," 10705 "," 4248 "
2.02.04.02," Outras Provisões "," 7028 "," 7028 "," 7028 "
2.02.04.02.01," Provisões para Garantias "," "," "," "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.02.04.02.04," Provisões para Reflorestamento de Jazidas "," 2916 "," 2916 "," 2916 "
2.02.04.02.05," Passivo Solidário "," 4112 "," 4112 "," 4112 "
