Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 8345287 "," 8130287 "," 8410149 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," 8345287 "," 8130287 "," 8410149 "
3.04," Despesas/Receitas Operacionais "," -7625188 "," -7523059 "," -6325050 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -7524780 "," -7036760 "," -5544730 "
3.04.02.01," Despesa com pessoal "," -5703763 "," -4236586 "," -4331046 "
3.04.02.02," Telecomunicações "," -11480 "," -12555 "," -15057 "
3.04.02.03," Aluguel "," -169508 "," -142832 "," -135325 "
3.04.02.04," Energia Eletrica "," -6515 "," -5379 "," -6226 "
3.04.02.05," Anúncios e Publicações "," -16225 "," -26588 "," -43720 "
3.04.02.06," Amortização "," -91848 "," -91848 "," -91796 "
3.04.02.07," Assessoria Contábil "," -66138 "," -95798 "," -76128 "
3.04.02.08," Auditoria "," -114778 "," -123996 "," -30554 "
3.04.02.09," Honorários Advocatícios "," -181184 "," -154533 "," -67179 "
3.04.02.10," Escrituração CRI "," -46462 "," -39894 "," -35109 "
3.04.02.11," CETIP "," -28615 "," -16398 "," -38857 "
3.04.02.12," Associação de Classe "," -41900 "," -41400 "," -33256 "
3.04.02.13," Taxa CVM "," -19133 "," -19839 "," -19055 "
3.04.02.14," Outras "," -977349 "," -1984810 "," -597691 "
3.04.02.15," Depreciação "," -36577 "," -25371 "," -18979 "
3.04.02.16," Cartório "," -13305 "," -18933 "," -4752 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 741588 "," 434694 "," 64141 "
3.04.04.01," Outras receitas operacionais "," 741588 "," 434694 "," 64141 "
3.04.05," Outras Despesas Operacionais "," -841996 "," -920993 "," -844461 "
3.04.05.01," IPTU "," -6975 "," -10595 "," -16953 "
3.04.05.02," Impostos sobre serviços "," -805313 "," -826480 "," -815957 "
3.04.05.03," Outras despesas tributárias "," -29708 "," -83918 "," -11551 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 720099 "," 607228 "," 2085099 "
3.06," Resultado Financeiro "," 6618144 "," 1507811 "," 1219052 "
3.06.01," Receitas Financeiras "," 13444794 "," 6024246 "," 6243244 "
3.06.02," Despesas Financeiras "," -6826650 "," -4516435 "," -5024192 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 7338243 "," 2115039 "," 3304151 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -2471003 "," -695113 "," -1105038 "
3.08.01," Corrente "," -2471003 "," -695113 "," -1105038 "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 4867240 "," 1419926 "," 2199113 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 4867240 "," 1419926 "," 2199113 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.00000 "," 1.58000 "," 2.44000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
