Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas de Intermediação Financeira "," "," "," "
3.02," Despesas de Intermediação Financeira "," "," "," "
3.03," Resultado Bruto de Intermediação Financeira "," "," "," "
3.04," Outras Despesas e Receitas Operacionais "," 5 "," -25 "," -3466 "
3.04.01," Despesa de Provisão para Perda Esperada para Risco de Crédito "," "," "," "
3.04.02," Receitas de Prestação de Serviços "," "," "," "
3.04.03," Despesas com Pessoal "," "," "," "
3.04.03.01," Despesas Administrativas "," "," "," "
3.04.03.02," Outras Despesas "," "," "," "
3.04.04," Outras Despesas de Administrativas "," -555 "," -4703 "," -4324 "
3.04.05," Despesas Tributárias "," 560 "," 4678 "," 858 "
3.04.05.01," Ganho / (perdas) com portfólio de investimento, mensurado ao valor justo "," 5 "," -25 "," -3466 "
3.04.05.02," Outras Receitas Operacionais "," 555 "," 4703 "," 4324 "
3.04.05.03," Ganhos com instrumentos financeiros mantidos para negociação "," "," "," "
3.04.05.04," Resultado líquido com ativos financeiros designados ao valor justo por meio do resultado "," "," "," "
3.04.05.05," Resultado de equivalência patrimonial em coligadas e controladas em conjunto "," "," "," "
3.04.05.06," Resultado líquido com instrumentos financeiros disponíveis para venda "," "," "," "
3.04.05.07," Reclassificação da variação cambial - Mudança de status "," "," "," "
3.04.06," Outras Receitas Operacionais "," "," "," "
3.04.07," Outras Despesas Operacionais "," "," "," "
3.04.08," Resultado da Equivalência Patrimonial "," "," "," "
3.05," Resultado antes dos Tributos sobre o Lucro "," 5 "," -25 "," -3466 "
3.06," Imposto de Renda e Contribuição Social sobre o Lucro "," "," "," "
3.06.01," Corrente "," "," "," "
3.06.02," Diferido "," "," "," "
3.07," Lucro ou Prejuízo das Operações Continuadas "," 5 "," -25 "," -3466 "
3.08," Resultado Líquido das Operações Descontinuadas "," "," "," "
3.09," Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias "," 5 "," -25 "," -3466 "
3.10," Participações nos Lucros e Contribuições Estatutárias "," "," "," "
3.10.01," Participações "," "," "," "
3.10.02," Contribuições "," "," "," "
3.11," Lucro ou Prejuízo Líquido do Período "," 5 "," -25 "," -3466 "
3.99," Lucro por Ação (R$/Ação) "," 0.00000 "," -1.00000 "," -41.00000 "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
