Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 314402 "," 244607 "," 316225 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -149226 "," -132208 "," -206982 "
3.03," Resultado Bruto "," 165176 "," 112399 "," 109243 "
3.04," Despesas/Receitas Operacionais "," -114527 "," -122015 "," -235888 "
3.04.01," Despesas com Vendas "," -69425 "," -63578 "," -103839 "
3.04.02," Despesas Gerais e Administrativas "," -37499 "," -33850 "," -39589 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -7603 "," -24587 "," -92460 "
3.04.05.01," Perdas em Participações societárias "," "," "," "
3.04.05.02," Amortização de Ágio "," "," "," "
3.04.05.03," Outras despesas "," -6819 "," -9883 "," -17014 "
3.04.05.04," Perda por redução a valor recuperável de contas a receber "," -784 "," -14704 "," -3828 "
3.04.05.05," Impairment ágio "," 0 "," 0 "," -71618 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 50649 "," -9616 "," -126645 "
3.06," Resultado Financeiro "," -15031 "," -24308 "," -5183 "
3.06.01," Receitas Financeiras "," 12246 "," 54628 "," 40336 "
3.06.02," Despesas Financeiras "," -27277 "," -78936 "," -45519 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 35618 "," -33924 "," -131828 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -7537 "," 5761 "," 9174 "
3.08.01," Corrente "," -1568 "," -1893 "," 0 "
3.08.02," Diferido "," -5969 "," 7654 "," 9174 "
3.09," Resultado Líquido das Operações Continuadas "," 28081 "," -28163 "," -122654 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 28081 "," -28163 "," -122654 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 28081 "," -28163 "," -122654 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.35930 "," -0.36430 "," -1.58680 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.35930 "," -0.36430 "," -1.58680 "
