Conta," Descrição ","01/07/2020 a 30/06/2021 ","01/07/2019 a 30/06/2020 ","01/07/2018 a 30/06/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1220669 "," 705206 "," 555400 "
3.01.01," Receita Líquida "," 662952 "," 487568 "," 357910 "
3.01.02," Movimentação de valor justo de ativos biológicos e produtos agrícolas "," 527348 "," 160371 "," 56718 "
3.01.03," Reversão de provisão (provisão) do valor recuperável de produtos agrícolas, líquida "," -22.728 "," -4.153 "," -2.040 "
3.01.04," Ganho com venda de fazenda "," 53097 "," 61420 "," 142812 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -729.145 "," -483.813 "," -319.214 "
3.03," Resultado Bruto "," 491524 "," 221393 "," 236186 "
3.04," Despesas/Receitas Operacionais "," -97.405 "," -57.109 "," -49.310 "
3.04.01," Despesas com Vendas "," -27.951 "," -14.300 "," -10.536 "
3.04.02," Despesas Gerais e Administrativas "," -46.852 "," -43.890 "," -38.812 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -22.613 "," 1231 "," -1.064 "
3.04.06," Resultado de Equivalência Patrimonial "," 11 "," -150 "," 1102 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 394119 "," 164284 "," 186876 "
3.06," Resultado Financeiro "," -95.988 "," -30.755 "," 12922 "
3.06.01," Receitas Financeiras "," 849623 "," 375413 "," 310538 "
3.06.02," Despesas Financeiras "," -945.611 "," -406.168 "," -297.616 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 298131 "," 133529 "," 199798 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 19515 "," -13.975 "," -22.719 "
3.08.01," Corrente "," 19515 "," -13.975 "," -22.719 "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 317646 "," 119554 "," 177079 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 317646 "," 119554 "," 177079 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 317646 "," 119554 "," 177079 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 4.56110 "," 2.10920 "," 3.29130 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 4.52670 "," 2.09370 "," 3.27270 "
