Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 797375 "," 681938 "," 612560 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -601086 "," -545173 "," -444814 "
3.03," Resultado Bruto "," 196289 "," 136765 "," 167746 "
3.04," Despesas/Receitas Operacionais "," -43002 "," -45523 "," -48126 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -37483 "," -39634 "," -44456 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -5519 "," -5889 "," -3670 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 153287 "," 91242 "," 119620 "
3.06," Resultado Financeiro "," -400705 "," -256261 "," -205845 "
3.06.01," Receitas Financeiras "," 13593 "," 7992 "," 29590 "
3.06.02," Despesas Financeiras "," -414298 "," -264253 "," -235435 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -247418 "," -165019 "," -86225 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 83225 "," 57176 "," 36358 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," 83225 "," 57176 "," 36358 "
3.09," Resultado Líquido das Operações Continuadas "," -164193 "," -107843 "," -49867 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -164193 "," -107843 "," -49867 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -0.28279 "," -0.18574 "," -0.08588 "
3.99.02," Lucro Diluído por Ação "," "," "," "
