Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 749403 "," 683925 "," 1014395 "
1.01," Ativo Circulante "," 288691 "," 177669 "," 292715 "
1.01.01," Caixa e Equivalentes de Caixa "," 121137 "," 46697 "," 6591 "
1.01.02," Aplicações Financeiras "," 21199 "," 17740 "," 164312 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 21199 "," 17740 "," 164312 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Aplicações Financeiras "," 21199 "," 17740 "," 164312 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 78653 "," 63029 "," 67174 "
1.01.03.01," Clientes "," 78653 "," 63029 "," 67174 "
1.01.03.01.01," Contas a Receber "," 76823 "," 60990 "," 65687 "
1.01.03.01.02," Contas a Receber Partes Relacionadas "," 1830 "," 2039 "," 1487 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 18586 "," 2008 "," 5588 "
1.01.06.01," Tributos Correntes a Recuperar "," "," "," "
1.01.07," Despesas Antecipadas "," 3870 "," 2902 "," 3480 "
1.01.08," Outros Ativos Circulantes "," 45246 "," 45293 "," 45570 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 45246 "," 45293 "," 45570 "
1.01.08.03.01," Contas a Receber com Operações de Derivativos "," "," "," "
1.01.08.03.02," Pagamentos Antecipados Relacionados à Concessão "," 44956 "," 44956 "," 44956 "
1.01.08.03.03," Adiantamento a Fornecedores "," 0 "," 51 "," 295 "
1.01.08.03.04," Outros Créditos "," 290 "," 286 "," 319 "
1.02," Ativo Não Circulante "," 460712 "," 506256 "," 721680 "
1.02.01," Ativo Realizável a Longo Prazo "," 3492 "," 48941 "," 92524 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 1770 "," 1740 "," 0 "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 0 "," 777 "," 1300 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.02," Créditos com Controladas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," 0 "," 777 "," 1300 "
1.02.01.10," Outros Ativos Não Circulantes "," 1722 "," 46424 "," 91224 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Contas a Receber com Operações de Derivativos "," "," "," "
1.02.01.10.04," Tributos a Recuperar "," "," "," "
1.02.01.10.05," Pagamentos Antecipados Relacionados a Concessão "," 0 "," 44955 "," 89911 "
1.02.01.10.06," Depósitos Judiciais e Outros "," 1722 "," 1469 "," 1313 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.02," Participações em Controladas "," "," "," "
1.02.02.01.03," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.04," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 16419 "," 21702 "," 32916 "
1.02.03.01," Imobilizado em Operação "," 12750 "," 18781 "," 30560 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," 3669 "," 2921 "," 2356 "
1.02.04," Intangível "," 440801 "," 435613 "," 596240 "
1.02.04.01," Intangíveis "," 440801 "," 435613 "," 596240 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangível "," 362596 "," 401315 "," 565876 "
1.02.04.01.03," Infraestrutura em Construção "," 78205 "," 34298 "," 30364 "
