Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 10288124 "," 9327395 "," 6576507 "
3.01.01," Segmento Listado "," 7097673 "," 6441965 "," 4266356 "
3.01.02," Segmento Balcão "," 1142744 "," 1047028 "," 991010 "
3.01.03," Segmento Infraestrutura para Financiamento "," 476489 "," 425120 "," 566378 "
3.01.04," Segmento Tecnologia, Dados e Serviços "," 1387034 "," 1134224 "," 749439 "
3.01.05," Reversão de Provisões e Recuperação de Despesas "," 184184 "," 279058 "," 3324 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1039880 "," -944820 "," -668751 "
3.02.01," PIS e COFINS "," -872647 "," -791833 "," -558005 "
3.02.02," Impostos sobre Serviços "," -167233 "," -152987 "," -110746 "
3.03," Resultado Bruto "," 9248244 "," 8382575 "," 5907756 "
3.04," Despesas/Receitas Operacionais "," -2927260 "," -2780166 "," -2675615 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -2927557 "," -2702146 "," -2678765 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.04.01," Descontinuidade do Uso do Método de Equivalência Patrimonial "," "," "," "
3.04.04.02," Resultado na Alienação de Investimentos em Coligadas "," "," "," "
3.04.05," Outras Despesas Operacionais "," -4114 "," -80385 "," 0 "
3.04.05.01," Amortização de Ágio "," "," "," "
3.04.05.02," Redução ao Valor Recuperável de Ativos (Impairment) "," -4114 "," -80385 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," 4411 "," 2365 "," 3150 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 6320984 "," 5602409 "," 3232141 "
3.06," Resultado Financeiro "," 195347 "," -86559 "," 106905 "
3.06.01," Receitas Financeiras "," 924922 "," 373112 "," 552406 "
3.06.01.01," Receitas Financeiras "," 924922 "," 373112 "," 552406 "
3.06.01.02," Variações Cambiais Líquidas "," "," "," "
3.06.02," Despesas Financeiras "," -729575 "," -459671 "," -445501 "
3.06.02.01," Despesas Financeiras "," -684920 "," -302485 "," -422624 "
3.06.02.02," Variações Cambiais Líquidas "," -44655 "," -157186 "," -22877 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 6516331 "," 5515850 "," 3339046 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -1799242 "," -1365135 "," -625842 "
3.08.01," Corrente "," -1009518 "," -633851 "," -193543 "
3.08.02," Diferido "," -789724 "," -731284 "," -432299 "
3.09," Resultado Líquido das Operações Continuadas "," 4717089 "," 4150715 "," 2713204 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 4717089 "," 4150715 "," 2713204 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 4717097 "," 4152304 "," 2714166 "
3.11.02," Atribuído a Sócios Não Controladores "," -8 "," -1589 "," -962 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.77556 "," 0.67754 "," 0.44208 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.77385 "," 0.67569 "," 0.44055 "
