Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 6289369 "," 3868223 "," 3048730 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -3486604 "," -2533636 "," -2231876 "
3.03," Resultado Bruto "," 2802765 "," 1334587 "," 816854 "
3.04," Despesas/Receitas Operacionais "," 141723 "," -586067 "," -419323 "
3.04.01," Despesas com Vendas "," -197736 "," -175387 "," -153097 "
3.04.02," Despesas Gerais e Administrativas "," -409025 "," -381393 "," -280737 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 453305 "," 7306 "," 4108 "
3.04.04.01," Resultado na Combinação de Negócios "," "," "," "
3.04.04.02," Ajuste de preço de aquisição "," 447971 "," 0 "," 0 "
3.04.04.03," Receitas Operacionais "," 5334 "," 7306 "," 4108 "
3.04.05," Outras Despesas Operacionais "," 297713 "," -34251 "," 16910 "
3.04.05.03," Despesas Operacionais "," 297713 "," -34251 "," 16910 "
3.04.06," Resultado de Equivalência Patrimonial "," -2534 "," -2342 "," -6507 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 2944488 "," 748520 "," 397531 "
3.06," Resultado Financeiro "," 90835 "," -147363 "," -140921 "
3.06.01," Receitas Financeiras "," 497639 "," 140132 "," 140157 "
3.06.02," Despesas Financeiras "," -406804 "," -287495 "," -281078 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 3035323 "," 601157 "," 256610 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -1031490 "," -230942 "," -84252 "
3.08.01," Corrente "," -628087 "," -201786 "," -129289 "
3.08.02," Diferido "," -403403 "," -29156 "," 45037 "
3.09," Resultado Líquido das Operações Continuadas "," 2003833 "," 370215 "," 172358 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 2003833 "," 370215 "," 172358 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 1984764 "," 367666 "," 173505 "
3.11.02," Atribuído a Sócios Não Controladores "," 19069 "," 2549 "," -1147 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 19.74050 "," 3.61970 "," 1.74200 "
3.99.01.02," PNA "," 21.71460 "," 3.98240 "," 1.91620 "
3.99.01.03," PNB "," 21.71460 "," 3.98170 "," 1.91620 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 19.74050 "," 3.61970 "," 1.74200 "
3.99.02.02," PNA "," 21.71460 "," 3.98240 "," 1.91620 "
3.99.02.03," PNB "," 21.71460 "," 3.98170 "," 1.91620 "
