Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas de Intermediação Financeira "," 125443431 "," 98429117 "," 124306394 "
3.01.01," Receita de Juros e Similares "," 138223346 "," 119743371 "," 124417705 "
3.01.02," Ganhos / (Perdas) Líquidos de Operações de Câmbio "," -425.732 "," -1.010.972 "," 323774 "
3.01.03," Ganhos / (Perdas) Líquidos de Ativos Financeiros ao VJORA "," -1.081.393 "," -1.716.879 "," 655832 "
3.01.04," Ganhos / (Perda) Líquidos de Ativos e Passivos Financeiros ao valor justo por meio do resultado "," -11.272.790 "," -18.586.403 "," -1.090.917 "
3.02," Despesas de Intermediação Financeira "," -55.121.323 "," -48.575.687 "," -58.617.986 "
3.02.01," Despesa de Juros e Similares "," -55.121.323 "," -48.575.687 "," -58.617.986 "
3.03," Resultado Bruto de Intermediação Financeira "," 70322108 "," 49853430 "," 65688408 "
3.04," Outras Despesas e Receitas Operacionais "," -37.469.741 "," -45.778.135 "," -52.307.330 "
3.04.01," Despesa de Provisão para Perda Esperada para Risco de Crédito "," -9.614.209 "," -19.545.275 "," -14.004.527 "
3.04.01.01," Perda Esperada de Empréstimos e Adiantamentos "," -9.358.234 "," -18.711.841 "," -12.532.133 "
3.04.01.02," Perda Esperada com Demais Ativos Financeiros "," -255.975 "," -833.434 "," -1.472.394 "
3.04.02," Receitas de Prestação de Serviços "," 26033007 "," 24936454 "," 25337676 "
3.04.03," Despesas com Pessoal "," -20.013.692 "," -18.965.477 "," -21.143.568 "
3.04.04," Outras Despesas de Administrativas "," -15.993.155 "," -15.484.126 "," -16.489.578 "
3.04.05," Despesas Tributárias "," -6.828.457 "," -6.048.902 "," -6.858.230 "
3.04.06," Outras Receitas Operacionais "," 76221161 "," 68410501 "," 71191410 "
3.04.06.01," Receita de seguros e previdência "," 76221161 "," 68410501 "," 71191410 "
3.04.07," Outras Despesas Operacionais "," -87.695.900 "," -79.526.168 "," -91.541.595 "
3.04.07.01," Depreciação e Amortização "," -5.772.900 "," -5.921.030 "," -5.865.768 "
3.04.07.02," Despesa de seguros e previdência "," -70.147.700 "," -60.831.794 "," -62.936.471 "
3.04.07.03," Outras Receitas / (Despesas) Operacionais "," -11.775.300 "," -12.773.344 "," -22.739.356 "
3.04.08," Resultado da Equivalência Patrimonial "," 421504 "," 444858 "," 1201082 "
3.05," Resultado antes dos Tributos sobre o Lucro "," 32852367 "," 4075295 "," 13381078 "
3.06," Imposto de Renda e Contribuição Social sobre o Lucro "," -9.471.563 "," 11958666 "," 7792129 "
3.06.01," Corrente "," -5.945.141 "," -4.632.251 "," -7.441.945 "
3.06.02," Diferido "," -3.526.422 "," 16590917 "," 15234074 "
3.07," Lucro ou Prejuízo das Operações Continuadas "," 23380804 "," 16033961 "," 21173207 "
3.08," Resultado Líquido das Operações Descontinuadas "," "," "," "
3.09," Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias "," 23380804 "," 16033961 "," 21173207 "
3.10," Participações nos Lucros e Contribuições Estatutárias "," "," "," "
3.11," Lucro ou Prejuízo Líquido Consolidado do Período "," 23380804 "," 16033961 "," 21173207 "
3.11.01," Atribuído aos Sócios da Empresa Controladora "," 23172322 "," 15836862 "," 21023023 "
3.11.02," Atribuído aos Sócios não Controladores "," 208482 "," 197099 "," 150184 "
3.99," Lucro por Ação (R$/Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 2.28000 "," 1.55000 "," 2.06000 "
3.99.01.02," PN "," 2.50000 "," 1.71000 "," 2.27000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 2.28000 "," 1.55000 "," 2.06000 "
3.99.02.02," PN "," 2.50000 "," 1.71000 "," 2.27000 "
