Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 749403 "," 683925 "," 1014395 "
2.01," Passivo Circulante "," 526273 "," 410658 "," 432684 "
2.01.01," Obrigações Sociais e Trabalhistas "," 8709 "," 6773 "," 9293 "
2.01.01.01," Obrigações Sociais "," 1099 "," 1011 "," 1169 "
2.01.01.02," Obrigações Trabalhistas "," 7610 "," 5762 "," 8124 "
2.01.02," Fornecedores "," 16970 "," 13401 "," 12994 "
2.01.02.01," Fornecedores Nacionais "," 16965 "," 13270 "," 12932 "
2.01.02.02," Fornecedores Estrangeiros "," 5 "," 131 "," 62 "
2.01.03," Obrigações Fiscais "," 12004 "," 55178 "," 67226 "
2.01.03.01," Obrigações Fiscais Federais "," 6532 "," 50469 "," 62580 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 0 "," 46296 "," 58461 "
2.01.03.01.02," Outros Impostos e Contribuições a Recolher "," 6532 "," 4173 "," 4119 "
2.01.03.01.03," Impostos e contribuições parcelados "," "," "," "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," 5472 "," 4709 "," 4646 "
2.01.03.03.01," ISS a Recolher "," 5472 "," 4709 "," 4646 "
2.01.04," Empréstimos e Financiamentos "," 464928 "," 314444 "," 332429 "
2.01.04.01," Empréstimos e Financiamentos "," "," "," "
2.01.04.01.01," Em Moeda Nacional "," "," "," "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 464928 "," 314444 "," 332429 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 23662 "," 20862 "," 10742 "
2.01.05.01," Passivos com Partes Relacionadas "," 3308 "," 4054 "," 2954 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.02," Débitos com Controladas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 20354 "," 16808 "," 7788 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 11875 "," 0 "," 0 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Obrigações com Poder Concedente "," 1575 "," 1367 "," 1358 "
2.01.05.02.05," Outras contas a pagar "," 6904 "," 15441 "," 6430 "
2.01.05.02.06," Contas a Pagar com Operações de Derivativos "," "," "," "
2.01.05.02.07," Mutuos - partes relacionadas "," "," "," "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
