Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 55903387 "," 49664906 "," 0 "
2.01," Passivo Circulante "," 21225289 "," 15440328 "," 0 "
2.01.01," Obrigações Sociais e Trabalhistas "," 301550 "," 272416 "," 0 "
2.01.01.01," Obrigações Sociais "," 128395 "," 111546 "," 0 "
2.01.01.02," Obrigações Trabalhistas "," 173155 "," 160870 "," 0 "
2.01.02," Fornecedores "," 14411927 "," 10832005 "," 0 "
2.01.02.01," Fornecedores Nacionais "," 12001525 "," 9099523 "," 0 "
2.01.02.01.01," Fornecedores Nacionais "," 9686082 "," 7509000 "," 0 "
2.01.02.01.02," Fornecedores Risco Sacado "," 1944243 "," 1287577 "," 0 "
2.01.02.01.03," Fornecedores Arrendamento Mercantil "," 371200 "," 302946 "," 0 "
2.01.02.02," Fornecedores Estrangeiros "," 2410402 "," 1732482 "," 0 "
2.01.02.02.01," Fornecedores Estrangeiros "," 2015914 "," 1487206 "," 0 "
2.01.02.02.02," Fornecedores Risco Sacado "," 293732 "," 165060 "," 0 "
2.01.02.02.03," Fornecedores Arrendamento Mercantil "," 100756 "," 80216 "," 0 "
2.01.03," Obrigações Fiscais "," 454038 "," 395630 "," 0 "
2.01.03.01," Obrigações Fiscais Federais "," 208972 "," 123950 "," 0 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 135511 "," 60121 "," 0 "
2.01.03.01.02," Outros Federais "," 73461 "," 63829 "," 0 "
2.01.03.02," Obrigações Fiscais Estaduais "," 240116 "," 267769 "," 0 "
2.01.03.03," Obrigações Fiscais Municipais "," 4950 "," 3911 "," 0 "
2.01.04," Empréstimos e Financiamentos "," 3203068 "," 1059984 "," 0 "
2.01.04.01," Empréstimos e Financiamentos "," 3065752 "," 1007897 "," 0 "
2.01.04.01.01," Em Moeda Nacional "," "," "," "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 137316 "," 52087 "," 0 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 1428798 "," 1505727 "," 0 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 1428798 "," 1505727 "," 0 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 55 "," 4272 "," 0 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Instrumentos Financeiros Derivativos "," 327443 "," 384969 "," 0 "
2.01.05.02.05," Participações dos Administradores e Funcionários "," 186422 "," 306120 "," 0 "
2.01.05.02.06," Adiantamentos de Partes Relacionadas "," "," "," "
2.01.05.02.07," Fornecedores Risco Sacado "," "," "," "
2.01.05.02.08," Outras Obrigações "," 914878 "," 810366 "," 0 "
2.01.06," Provisões "," 1425908 "," 1352848 "," 0 "
