Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 244173 "," 146264 "," 179144 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -205466 "," -129921 "," -164054 "
3.03," Resultado Bruto "," 38707 "," 16343 "," 15090 "
3.04," Despesas/Receitas Operacionais "," -20292 "," 30308 "," -28661 "
3.04.01," Despesas com Vendas "," -16679 "," -12132 "," -13653 "
3.04.02," Despesas Gerais e Administrativas "," -14724 "," -14315 "," -14986 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 11021 "," 11332 "," 0 "
3.04.05," Outras Despesas Operacionais "," 90 "," 45423 "," -22 "
3.04.05.01," Outras Despesas Operacionais "," 0 "," 0 "," -22 "
3.04.05.02," Deságio Dívida - Recuperação Judicial "," 90 "," 45423 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 18415 "," 46651 "," -13571 "
3.06," Resultado Financeiro "," 114460 "," -13156 "," -25100 "
3.06.01," Receitas Financeiras "," 3006 "," 189 "," 282 "
3.06.02," Despesas Financeiras "," 111454 "," -13345 "," -25382 "
3.06.02.01," Despesas Financeiras "," -14586 "," -10210 "," -14196 "
3.06.02.02," Despesas Financeiras - REFIS "," -157 "," -3135 "," -11186 "
3.06.02.03," Receita Transação Excepcional "," 126197 "," 0 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 132875 "," 33495 "," -38671 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -3073 "," -8623 "," -453 "
3.08.01," Corrente "," -42907 "," -5593 "," 0 "
3.08.02," Diferido "," 39834 "," -3030 "," -453 "
3.09," Resultado Líquido das Operações Continuadas "," 129802 "," 24872 "," -39124 "
3.10," Resultado Líquido de Operações Descontinuadas "," 31 "," -8 "," 1 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," 31 "," -8 "," 1 "
3.11," Lucro/Prejuízo Consolidado do Período "," 129833 "," 24864 "," -39123 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 129826 "," 24873 "," -39112 "
3.11.02," Atribuído a Sócios Não Controladores "," 7 "," -9 "," -11 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 63.08360 "," 12.08600 "," -19.00490 "
3.99.01.02," PN "," 63.08360 "," 12.08600 "," -19.00490 "
3.99.02," Lucro Diluído por Ação "," "," "," "
