Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 2400998 "," 1570045 "," 898308 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1.409.351 "," -920.570 "," -703.750 "
3.03," Resultado Bruto "," 991647 "," 649475 "," 194558 "
3.04," Despesas/Receitas Operacionais "," -364.005 "," -184.175 "," -93.647 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -122.900 "," -95.526 "," -46.809 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -110.798 "," 0 "," 0 "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -130.307 "," -88.649 "," -46.838 "
3.04.05.01," Despesas de tratamento e manutenção "," -17.041 "," -8.185 "," -5.803 "
3.04.05.02," Gastos com exploração "," -52.454 "," -28.261 "," -13.820 "
3.04.05.03," Outras receitas (despesas) "," -43.637 "," -56.833 "," -27.215 "
3.04.05.04," Mudanças na estimativa para propriedades em cuidados e manutenção "," -17.175 "," 4630 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 627642 "," 465300 "," 100911 "
3.06," Resultado Financeiro "," -88.976 "," -52.988 "," -31.274 "
3.06.01," Receitas Financeiras "," "," "," "
3.06.02," Despesas Financeiras "," -88.976 "," -52.988 "," -31.274 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 538666 "," 412312 "," 69637 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -298.288 "," -27.321 "," 34574 "
3.08.01," Corrente "," -174.876 "," -125.238 "," -39.388 "
3.08.02," Diferido "," -123.412 "," 97917 "," 73962 "
3.09," Resultado Líquido das Operações Continuadas "," 240378 "," 384991 "," 104211 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 240378 "," 384991 "," 104211 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 240378 "," 384991 "," 58963 "
3.11.02," Atribuído a Sócios Não Controladores "," 0 "," 0 "," 45248 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 3.30000 "," 5.67000 "," 1.59601 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 3.30000 "," 5.57000 "," 1.58097 "
