Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 5204412 "," 4799655 "," 4722826 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -2050737 "," -1921161 "," -1858933 "
3.03," Resultado Bruto "," 3153675 "," 2878494 "," 2863893 "
3.04," Despesas/Receitas Operacionais "," -1274927 "," -1307964 "," -1229608 "
3.04.01," Despesas com Vendas "," -425811 "," -437859 "," -358196 "
3.04.02," Despesas Gerais e Administrativas "," -612189 "," -685521 "," -586556 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -4119 "," 1095 "," -19391 "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -229850 "," -183820 "," -259807 "
3.04.05.01," Provisão para Contingencias "," -70948 "," 1995 "," -84875 "
3.04.05.02," Plano de Aposentadoria e Assistência Médica "," -57425 "," -60784 "," -60084 "
3.04.05.03," Programa de Participação nos Resultados "," -80197 "," -74422 "," -76627 "
3.04.05.04," Outras Despesas Operacionais "," -21280 "," -50609 "," -38221 "
3.04.06," Resultado de Equivalência Patrimonial "," -2958 "," -1859 "," -5658 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1878748 "," 1570530 "," 1634285 "
3.06," Resultado Financeiro "," -275182 "," -204775 "," -180401 "
3.06.01," Receitas Financeiras "," 105281 "," 59280 "," 65516 "
3.06.02," Despesas Financeiras "," -380463 "," -264055 "," -245917 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 1603566 "," 1365755 "," 1453884 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -425935 "," -369412 "," -373850 "
3.08.01," Corrente "," -472247 "," -439695 "," -432168 "
3.08.02," Diferido "," 46312 "," 70283 "," 58318 "
3.09," Resultado Líquido das Operações Continuadas "," 1177631 "," 996343 "," 1080034 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 1177631 "," 996343 "," 1080034 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," PN "," 0.80362 "," 0.67991 "," 2.21105 "
3.99.01.02," ON "," 0.73056 "," 0.61810 "," 2.01005 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," PN "," 0.80362 "," 0.67991 "," 2.21105 "
3.99.02.02," ON "," 0.73056 "," 0.61810 "," 2.01005 "
