Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 957866 "," 936628 "," 804390 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -516063 "," -533513 "," -476161 "
3.03," Resultado Bruto "," 441803 "," 403115 "," 328229 "
3.04," Despesas/Receitas Operacionais "," -132068 "," -136982 "," -108122 "
3.04.01," Despesas com Vendas "," -86179 "," -74449 "," -91810 "
3.04.02," Despesas Gerais e Administrativas "," -112993 "," -104675 "," -95704 "
3.04.02.01," Despesas Gerais e Administrativas "," -96917 "," -89235 "," -83439 "
3.04.02.02," Honorários da administração "," -16076 "," -15440 "," -12265 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -2549 "," 10463 "," 21872 "
3.04.05," Outras Despesas Operacionais "," -6868 "," -8174 "," -5955 "
3.04.05.01," Despesas tributárias "," -6868 "," -8174 "," -5955 "
3.04.06," Resultado de Equivalência Patrimonial "," 76521 "," 39853 "," 63475 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 309735 "," 266133 "," 220107 "
3.06," Resultado Financeiro "," 168489 "," 168047 "," 93076 "
3.06.01," Receitas Financeiras "," 187581 "," 186396 "," 102809 "
3.06.02," Despesas Financeiras "," -19092 "," -18349 "," -9733 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 478224 "," 434180 "," 313183 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -26087 "," -19153 "," -22722 "
3.08.01," Corrente "," -29093 "," -20289 "," -17350 "
3.08.02," Diferido "," 3006 "," 1136 "," -5372 "
3.09," Resultado Líquido das Operações Continuadas "," 452137 "," 415027 "," 290461 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 452137 "," 415027 "," 290461 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 430128 "," 405212 "," 281083 "
3.11.02," Atribuído a Sócios Não Controladores "," 22009 "," 9815 "," 9378 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.89000 "," 1.79000 "," 1.43000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 1.89000 "," 1.79000 "," 1.43000 "
