Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 4413489 "," 3184991 "," 4631112 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -3245078 "," -2139144 "," -3562566 "
3.03," Resultado Bruto "," 1168411 "," 1045847 "," 1068546 "
3.04," Despesas/Receitas Operacionais "," -395869 "," -434059 "," -470622 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -379462 "," -411623 "," -435807 "
3.04.02.01," Despesa com pessoal "," -73427 "," -79597 "," -84057 "
3.04.02.02," Entidade de previdência privada "," -204 "," -2413 "," -1263 "
3.04.02.03," Utilidade, materiais e serviços "," -14877 "," -15547 "," -19292 "
3.04.02.04," Amortização do intangível "," -29880 "," -31638 "," -62706 "
3.04.02.05," Provisão estimada para crédito de liquidação duvidosa "," -76719 "," -101846 "," -95595 "
3.04.02.06," Serviços e outros gastos "," -39554 "," -31483 "," -31748 "
3.04.02.07," Serviços profissionais e contratados "," -100897 "," -104959 "," -94463 "
3.04.02.08," Serviço de manutenção "," -35488 "," -37585 "," -40155 "
3.04.02.09," Despesas com vendas "," -8416 "," -6555 "," -6528 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 16037 "," 11703 "," 13150 "
3.04.05," Outras Despesas Operacionais "," -32444 "," -34139 "," -47965 "
3.04.05.01," Outras líquidas "," -32444 "," -34139 "," -47965 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 772542 "," 611788 "," 597924 "
3.06," Resultado Financeiro "," -66427 "," -90491 "," -51374 "
3.06.01," Receitas Financeiras "," 44952 "," 15917 "," 66072 "
3.06.02," Despesas Financeiras "," -111379 "," -106408 "," -117446 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 706115 "," 521297 "," 546550 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -231291 "," -169222 "," -173632 "
3.08.01," Corrente "," -237423 "," -191417 "," -190154 "
3.08.02," Diferido "," 6132 "," 22195 "," 16522 "
3.09," Resultado Líquido das Operações Continuadas "," 474824 "," 352075 "," 372918 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 474824 "," 352075 "," 372918 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.82879 "," 1.35602 "," 1.43630 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 1.82879 "," 1.35602 "," 1.43630 "
