Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1040604 "," 787841 "," 339923 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -667850 "," -510600 "," -253367 "
3.02.01," Custo dos Bens e/ou Serviços Vendidos "," -667850 "," -510600 "," -253367 "
3.03," Resultado Bruto "," 372754 "," 277241 "," 86556 "
3.04," Despesas/Receitas Operacionais "," -88148 "," -45421 "," -26110 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -62844 "," -47486 "," -31525 "
3.04.02.01," Despesas Gerais e Administrativas "," -62844 "," -47486 "," -31525 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -25304 "," 2065 "," 5415 "
3.04.05.01," Outras receitas (despesas), líquidas "," 0 "," 2065 "," 5415 "
3.04.05.02," Outras Despesas Operacionais "," -25304 "," 0 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 284606 "," 231820 "," 60446 "
3.06," Resultado Financeiro "," -50989 "," -349457 "," 11392 "
3.06.01," Receitas Financeiras "," 107511 "," 4740 "," 22750 "
3.06.01.01," Variação cambial ativa "," 0 "," 3951 "," 20965 "
3.06.01.02," Receitas Financeiras "," 0 "," 789 "," 1785 "
3.06.02," Despesas Financeiras "," -158500 "," -354197 "," -11358 "
3.06.02.01," Variação cambial passiva "," 0 "," -237035 "," -1673 "
3.06.02.02," Despesas Financeiras "," 0 "," -117162 "," -9685 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 233617 "," -117637 "," 71838 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -56718 "," 35878 "," -8156 "
3.08.01," Corrente "," -46653 "," -15281 "," -14519 "
3.08.02," Diferido "," -10065 "," 51159 "," 6363 "
3.09," Resultado Líquido das Operações Continuadas "," 176899 "," -81759 "," 63682 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 176899 "," -81759 "," 63682 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 176899 "," -81759 "," 63682 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
