Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 902829 "," 377202 "," 0 "
1.01," Ativo Circulante "," 667116 "," 354679 "," 0 "
1.01.01," Caixa e Equivalentes de Caixa "," 514749 "," 331207 "," 0 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 112470 "," 17890 "," 0 "
1.01.03.01," Clientes "," 66882 "," 17890 "," 0 "
1.01.03.02," Outras Contas a Receber "," 45588 "," 0 "," 0 "
1.01.03.02.01," Empréstimos e Contratos a Receber "," 18588 "," 0 "," 0 "
1.01.03.02.02," Outros valores a receber "," 27000 "," 0 "," 0 "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 7732 "," 1127 "," 0 "
1.01.06.01," Tributos Correntes a Recuperar "," 7732 "," 1127 "," 0 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 32165 "," 4455 "," 0 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 32165 "," 4455 "," 0 "
1.01.08.03.01," Custodia de Bitcoin "," 28303 "," 0 "," 0 "
1.01.08.03.02," Carteira de Criptoativos "," 106 "," 0 "," 0 "
1.01.08.03.03," Outros ativos "," 3756 "," 4455 "," 0 "
1.02," Ativo Não Circulante "," 235713 "," 22523 "," 0 "
1.02.01," Ativo Realizável a Longo Prazo "," 43890 "," 15819 "," 0 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 1122 "," 1122 "," 0 "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," 1122 "," 1122 "," 0 "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 39282 "," 12537 "," 0 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 39282 "," 12537 "," 0 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 3486 "," 2160 "," 0 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Outros ativos "," 3486 "," 2160 "," 0 "
1.02.02," Investimentos "," 1 "," 0 "," 0 "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 7812 "," 3138 "," 0 "
1.02.03.01," Imobilizado em Operação "," 6258 "," 2888 "," 0 "
1.02.03.02," Direito de Uso em Arrendamento "," 1554 "," 250 "," 0 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 184010 "," 3566 "," 0 "
1.02.04.01," Intangíveis "," 184010 "," 3566 "," 0 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangível em Curso "," 184010 "," 3566 "," 0 "
1.02.04.02," Goodwill "," "," "," "
