Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 17637 "," 21790 "," 15518 "
3.01.01," Receita bruta de vendas e serviços "," 23158 "," 29450 "," 20077 "
3.01.02," Deduções da receita bruta "," -5.521 "," -7.660 "," -4.559 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -11.691 "," -14.977 "," -11.381 "
3.02.01," Custo dos Produtos Vendidos "," -11.691 "," -14.977 "," -11.381 "
3.03," Resultado Bruto "," 5946 "," 6813 "," 4137 "
3.04," Despesas/Receitas Operacionais "," -2.844 "," -5.422 "," -9.473 "
3.04.01," Despesas com Vendas "," -2.346 "," -2.543 "," -2.470 "
3.04.01.01," Despesas com vendas "," -2.346 "," -2.543 "," -2.470 "
3.04.02," Despesas Gerais e Administrativas "," -5.627 "," -7.071 "," -7.148 "
3.04.02.01," Despesas gerais e administrativas "," -4.522 "," -5.914 "," -5.953 "
3.04.02.02," Honorários da administração "," -975 "," -1.125 "," -1.155 "
3.04.02.03," Participação dos administradores "," -100 "," 0 "," 0 "
3.04.02.05," Depreciação "," -30 "," -32 "," -40 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 5131 "," 4192 "," 145 "
3.04.04.01," Outras Receitas Operacionais "," 5131 "," 4192 "," 145 "
3.04.04.02," Resultado da Venda de Imóvel "," "," "," "
3.04.04.03," Resultado da Venda de Imobilizado "," "," "," "
3.04.05," Outras Despesas Operacionais "," -2 "," 0 "," 0 "
3.04.05.01," Outras despesas operacionais "," -2 "," 0 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.04.06.01," Resultado de equivalência patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 3102 "," 1391 "," -5.336 "
3.06," Resultado Financeiro "," 6834 "," 3881 "," 9436 "
3.06.01," Receitas Financeiras "," 7265 "," 4535 "," 9806 "
3.06.01.01," Receitas de aplicações em renda fixa "," 6155 "," 4117 "," 8609 "
3.06.01.02," Outras Receitas Financeiras "," 1110 "," 418 "," 1197 "
3.06.02," Despesas Financeiras "," -431 "," -654 "," -370 "
3.06.02.01," Despesas financeiras "," -431 "," -654 "," -370 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 9936 "," 5272 "," 4100 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -1.879 "," -1.790 "," -1.414 "
3.08.01," Corrente "," -1.496 "," -1.662 "," -1.441 "
3.08.02," Diferido "," -383 "," -128 "," 27 "
3.09," Resultado Líquido das Operações Continuadas "," 8057 "," 3482 "," 2686 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 8057 "," 3482 "," 2686 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 17.71840 "," 7.65625 "," 5.90500 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 17.71840 "," 7.65625 "," 5.90500 "
