Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 458615 "," 365846 "," 435422 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -368953 "," -302335 "," -372806 "
3.03," Resultado Bruto "," 89662 "," 63511 "," 62616 "
3.04," Despesas/Receitas Operacionais "," -11218 "," -13617 "," -9801 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -15405 "," -15273 "," -10142 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," 4187 "," 1656 "," 341 "
3.04.05.01," Outras Despesas/Receitas Líquidas "," 4187 "," 1656 "," 341 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 78444 "," 49894 "," 52815 "
3.06," Resultado Financeiro "," -59406 "," -60872 "," -65445 "
3.06.01," Receitas Financeiras "," 3154 "," 2028 "," 2778 "
3.06.02," Despesas Financeiras "," -62560 "," -62900 "," -68223 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 19038 "," -10978 "," -12630 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -5930 "," 3346 "," 4302 "
3.08.01," Corrente "," -844 "," -56 "," 0 "
3.08.02," Diferido "," -5086 "," 3402 "," 4302 "
3.09," Resultado Líquido das Operações Continuadas "," 13108 "," -7632 "," -8328 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 13108 "," -7632 "," -8328 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.02438 "," -0.01684 "," -0.02817 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," "," "," "
