Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 3196192 "," 3164780 "," 3294865 "
2.01," Passivo Circulante "," 1545918 "," 1095085 "," 964940 "
2.01.01," Obrigações Sociais e Trabalhistas "," 88271 "," 94524 "," 68415 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," "," "," "
2.01.02," Fornecedores "," 258920 "," 206097 "," 155402 "
2.01.02.01," Fornecedores Nacionais "," "," "," "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 29776 "," 38104 "," 15415 "
2.01.03.01," Obrigações Fiscais Federais "," 29776 "," 38104 "," 15415 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 0 "," 0 "," 80 "
2.01.03.01.02," Impostos e Taxas "," 29776 "," 38104 "," 15335 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 930876 "," 613621 "," 598151 "
2.01.04.01," Empréstimos e Financiamentos "," 772280 "," 522536 "," 511143 "
2.01.04.01.01," Em Moeda Nacional "," "," "," "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 158596 "," 91085 "," 87008 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 238075 "," 142739 "," 127557 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 238075 "," 142739 "," 127557 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Instrumentos Derivativos "," "," "," "
2.01.05.02.05," Outras Contas a Pagar "," 131571 "," 50634 "," 52296 "
