Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 14881272 "," 15918500 "," 0 "
1.01," Ativo Circulante "," 1737775 "," 2632172 "," 0 "
1.01.01," Caixa e Equivalentes de Caixa "," 343114 "," 1340612 "," 0 "
1.01.02," Aplicações Financeiras "," 474169 "," 308482 "," 0 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 474169 "," 308482 "," 0 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Títulos e valores mobiliários "," 474169 "," 308482 "," 0 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 471045 "," 399498 "," 0 "
1.01.03.01," Clientes "," 471045 "," 399498 "," 0 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 100868 "," 154271 "," 0 "
1.01.06.01," Tributos Correntes a Recuperar "," 100868 "," 154271 "," 0 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 348579 "," 429309 "," 0 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 348579 "," 429309 "," 0 "
1.01.08.03.01," Dividendos e juros sobre capital propio "," 133623 "," 80647 "," 0 "
1.01.08.03.02," Derivativos "," 508 "," 60338 "," 0 "
1.01.08.03.03," Ativo financeiro da concessão "," "," "," "
1.01.08.03.04," Outros "," 156927 "," 263491 "," 0 "
1.01.08.03.05," Ativo contratual "," 57521 "," 24833 "," 0 "
1.02," Ativo Não Circulante "," 13143497 "," 13286328 "," 0 "
1.02.01," Ativo Realizável a Longo Prazo "," 1092733 "," 1237156 "," 0 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 48255 "," 243272 "," 0 "
1.02.01.04.01," Clientes "," 48255 "," 243272 "," 0 "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 1044478 "," 993884 "," 0 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depositos Judiciais "," 17985 "," 16680 "," 0 "
1.02.01.10.04," Tributos a compensar "," 121683 "," 62465 "," 0 "
1.02.01.10.05," Derivativos "," 32724 "," 27741 "," 0 "
1.02.01.10.06," Créditos Fiscais diferidos "," 132444 "," 2157 "," 0 "
1.02.01.10.07," Outros "," 108413 "," 80545 "," 0 "
1.02.01.10.08," Ativo financeiro da concessão "," "," "," "
1.02.01.10.09," Ativo contratual "," 631229 "," 404271 "," 0 "
1.02.01.10.10," Mútuo entre Coligadas, Controladas e Controladora "," 0 "," 400025 "," 0 "
1.02.02," Investimentos "," 1186894 "," 1015918 "," 0 "
1.02.02.01," Participações Societárias "," 1186894 "," 1015918 "," 0 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," 1186894 "," 1015918 "," 0 "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 8372797 "," 8561028 "," 0 "
1.02.03.01," Imobilizado em Operação "," 8096665 "," 8140318 "," 0 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," 276132 "," 420710 "," 0 "
1.02.04," Intangível "," 2491073 "," 2472226 "," 0 "
1.02.04.01," Intangíveis "," 2491073 "," 2472226 "," 0 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," intangíveis "," 2491073 "," 2472226 "," 0 "
1.02.04.02," Goodwill "," "," "," "
