Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 10571556 "," 7537180 "," 9588437 "
3.01.01," Receita líquida com vendas de mercadorias "," 9547440 "," 6660571 "," 8474693 "
3.01.02," Receita líquida com serviços "," 1024116 "," 876609 "," 1113744 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -4399178 "," -3223570 "," -3730521 "
3.02.01," Custo das vendas com mercadorias "," -4374886 "," -3201309 "," -3707306 "
3.02.02," Custo dos serviços "," -24292 "," -22261 "," -23215 "
3.03," Resultado Bruto "," 6172378 "," 4313610 "," 5857916 "
3.04," Despesas/Receitas Operacionais "," -5358434 "," -3456731 "," -4181539 "
3.04.01," Despesas com Vendas "," -3204715 "," -2468018 "," -2505821 "
3.04.02," Despesas Gerais e Administrativas "," -1181073 "," -885233 "," -879264 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -339801 "," -412636 "," -381049 "
3.04.04," Outras Receitas Operacionais "," 79100 "," 815120 "," 87384 "
3.04.05," Outras Despesas Operacionais "," -711945 "," -505964 "," -502789 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 813944 "," 856879 "," 1676377 "
3.06," Resultado Financeiro "," -174091 "," 343882 "," -184395 "
3.06.01," Receitas Financeiras "," 383304 "," 712925 "," 74422 "
3.06.02," Despesas Financeiras "," -557395 "," -369043 "," -258817 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 639853 "," 1200761 "," 1491982 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -6741 "," -104492 "," -405781 "
3.08.01," Corrente "," -195071 "," -162813 "," -472822 "
3.08.02," Diferido "," 188330 "," 58321 "," 67041 "
3.09," Resultado Líquido das Operações Continuadas "," 633112 "," 1096269 "," 1086201 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 633112 "," 1096269 "," 1086201 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 633112 "," 1096269 "," 1086201 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," 0.66470 "," 1.24240 "," 1.41420 "
3.99.01.01," ON "," 0.66470 "," 1.24240 "," 1.41420 "
3.99.02," Lucro Diluído por Ação "," 0.66280 "," 1.23820 "," 1.40790 "
3.99.02.01," ON "," 0.66280 "," 1.23820 "," 1.40790 "
