Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 569220 "," 508985 "," 508089 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -200586 "," -155966 "," -152219 "
3.03," Resultado Bruto "," 368634 "," 353019 "," 355870 "
3.04," Despesas/Receitas Operacionais "," -62459 "," -65791 "," -52255 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -63858 "," -68345 "," -53266 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -1268 "," 0 "," 0 "
3.04.03.01," Provisão para perda de crédito esperada do contas a receber "," -1268 "," 0 "," 0 "
3.04.04," Outras Receitas Operacionais "," 2667 "," 2554 "," 1011 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 306175 "," 287228 "," 303615 "
3.06," Resultado Financeiro "," 19100 "," 11065 "," -1551 "
3.06.01," Receitas Financeiras "," 20131 "," 109178 "," 158946 "
3.06.02," Despesas Financeiras "," -1031 "," -98113 "," -160497 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 325275 "," 298293 "," 302064 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -110774 "," -101615 "," -102853 "
3.08.01," Corrente "," -112743 "," -92945 "," -100920 "
3.08.02," Diferido "," 1969 "," -8670 "," -1933 "
3.09," Resultado Líquido das Operações Continuadas "," 214501 "," 196678 "," 199211 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 214501 "," 196678 "," 199211 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 351.64098 "," 322.42295 "," 326.57541 "
3.99.02," Lucro Diluído por Ação "," "," "," "
