Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 407172 "," 387044 "," 378011 "
2.01," Passivo Circulante "," 104237 "," 126164 "," 128368 "
2.01.01," Obrigações Sociais e Trabalhistas "," 1434 "," 585 "," 198 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 1434 "," 585 "," 198 "
2.01.02," Fornecedores "," 29569 "," 16629 "," 8154 "
2.01.02.01," Fornecedores Nacionais "," 29569 "," 16629 "," 8154 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 8535 "," 4085 "," 1405 "
2.01.03.01," Obrigações Fiscais Federais "," 8535 "," 4085 "," 1405 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 8535 "," 4085 "," 1405 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 40434 "," 32332 "," 32704 "
2.01.04.01," Empréstimos e Financiamentos "," 30434 "," 17573 "," 16405 "
2.01.04.01.01," Em Moeda Nacional "," 30434 "," 17573 "," 16405 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 0 "," 7301 "," 16299 "
2.01.04.03," Financiamento por Arrendamento "," 10000 "," 7458 "," 0 "
2.01.04.03.01," Certificado de Recebiveis imobiliarios "," 10000 "," 7458 "," 0 "
2.01.05," Outras Obrigações "," 24265 "," 72533 "," 85907 "
2.01.05.01," Passivos com Partes Relacionadas "," 458 "," 794 "," 376 "
2.01.05.01.01," Débitos com Coligadas "," 458 "," 794 "," 376 "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 23807 "," 71739 "," 85531 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Adiantamentos de Clientes "," 22314 "," 67209 "," 80998 "
2.01.05.02.05," Contas a pagar "," 1493 "," 4530 "," 4533 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.01.05," Provisões Cíveis "," "," "," "
