Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 2589900 "," 2490753 "," 2650890 "
1.01," Ativo Circulante "," 151842 "," 180240 "," 355757 "
1.01.01," Caixa e Equivalentes de Caixa "," 47004 "," 15487 "," 162955 "
1.01.02," Aplicações Financeiras "," 0 "," 49259 "," 56593 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 0 "," 49259 "," 56593 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Aplicação Financeira a Valor justo "," 0 "," 49259 "," 56593 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 13239 "," 10866 "," 41186 "
1.01.03.01," Clientes "," 13239 "," 10866 "," 41186 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 74634 "," 79051 "," 71025 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 4145 "," 8788 "," 9220 "
1.01.06.01," Tributos Correntes a Recuperar "," 4145 "," 8788 "," 9220 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 12820 "," 16789 "," 14778 "
1.01.08.01," Ativos Não-Correntes a Venda "," 12820 "," 16789 "," 14778 "
1.01.08.01.01," Adiantamentos "," 12764 "," 16683 "," 14142 "
1.01.08.01.02," Partes relacionadas "," 19 "," 70 "," 133 "
1.01.08.01.03," Outros Ativos "," 37 "," 36 "," 503 "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," "," "," "
1.02," Ativo Não Circulante "," 2438058 "," 2310513 "," 2295133 "
1.02.01," Ativo Realizável a Longo Prazo "," 311321 "," 204464 "," 117617 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 1036 "," 7240 "," 3327 "
1.02.01.01.01," Títulos Designados a Valor Justo "," 1036 "," 7240 "," 3327 "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 10056 "," 9832 "," 14288 "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," 10056 "," 9832 "," 14288 "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 263716 "," 160368 "," 40787 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 262732 "," 154332 "," 34790 "
1.02.01.07.02," Tributos a recuperar "," 984 "," 6036 "," 5997 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 30 "," 30 "," 10352 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.02," Créditos com Controladas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," 30 "," 30 "," 10352 "
1.02.01.10," Outros Ativos Não Circulantes "," 36483 "," 26994 "," 48863 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depositos Judiciais "," 36483 "," 26994 "," 48863 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.02," Participações em Controladas "," "," "," "
1.02.02.01.03," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.04," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 40638 "," 49260 "," 56877 "
1.02.03.01," Imobilizado em Operação "," 40638 "," 49260 "," 56877 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 2086099 "," 2056789 "," 2120639 "
1.02.04.01," Intangíveis "," 2086099 "," 2056789 "," 2120639 "
1.02.04.01.01," Contrato de Concessão "," 2086099 "," 2056789 "," 2120639 "
