Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas da Intermediação Financeira "," 11069 "," 7242 "," 16254 "
3.01.01," Operações de Arrendamento Mercantil "," 65 "," 55 "," 1189 "
3.01.02," Resultado de Operações com Títulos e Valores Mobiliários "," "," "," "
3.01.03," Rendas de aplicações de depósitos interfinanceiros "," 11004 "," 7187 "," 15065 "
3.02," Despesas da Intermediação Financeira "," 0 "," 0 "," -317 "
3.02.01," Operações de Captação no Mercado "," "," "," "
3.02.02," Operações de Arrendamento Mercantil "," 0 "," 0 "," -346 "
3.02.03," (Provisão)/Reversão para Créditos de Liquidação Duvidosa "," 0 "," 0 "," 29 "
3.03," Resultado Bruto Intermediação Financeira "," 11069 "," 7242 "," 15937 "
3.04," Outras Despesas/Receitas Operacionais "," -27129 "," -13923 "," -29490 "
3.04.01," Receitas de Prestação de Serviços "," 0 "," 12 "," 29 "
3.04.02," Despesas de Pessoal "," "," "," "
3.04.03," Outras Despesas Administrativas "," -21371 "," -3824 "," -3414 "
3.04.04," Despesas Tributárias "," -516 "," -467 "," -706 "
3.04.05," Outras Receitas Operacionais "," 27440 "," 6941 "," 3383 "
3.04.05.01," Reversão de Provisões "," 26149 "," 5968 "," 2241 "
3.04.05.02," Outras Receitas Operacionais "," 1291 "," 973 "," 1142 "
3.04.06," Outras Despesas Operacionais "," -32682 "," -16585 "," -28782 "
3.04.06.01," Despesas de Provisões "," -27663 "," -12143 "," -27894 "
3.04.06.02," Outras Despesas Operacionais "," -5019 "," -4442 "," -888 "
3.04.07," Resultado da Equivalência Patrimonial "," "," "," "
3.05," Resultado Operacional "," -16060 "," -6681 "," -13553 "
3.06," Resultado Não Operacional "," 48 "," 25 "," -24 "
3.06.01," Receitas "," 175 "," 182 "," 69 "
3.06.02," Despesas "," -127 "," -157 "," -93 "
3.07," Resultado Antes Tributação/Participações "," -16012 "," -6656 "," -13577 "
3.08," Provisão para IR e Contribuição Social "," 42616 "," 1107 "," -135672 "
3.08.01," Provisão para imposto de renda e contribuição social "," 77336 "," -297 "," -2292 "
3.08.02," Ativo fiscal diferido "," -34720 "," 1404 "," -133380 "
3.09," IR Diferido "," "," "," "
3.10," Participações/Contribuições Estatutárias "," "," "," "
3.10.01," Participações "," "," "," "
3.10.02," Contribuições "," "," "," "
3.11," Reversão dos Juros sobre Capital Próprio "," "," "," "
3.13," Lucro/Prejuízo do Período "," 26604 "," -5549 "," -149249 "
3.99," Lucro por Ação - (R$ / Ação) "," 2481.50000 "," -504.44000 "," 13568.00000 "
