Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 1311921 "," 825317 "," 594872 "
1.01," Ativo Circulante "," 949542 "," 624717 "," 431914 "
1.01.01," Caixa e Equivalentes de Caixa "," 243926 "," 119256 "," 50234 "
1.01.02," Aplicações Financeiras "," 56415 "," 0 "," 0 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 56415 "," 0 "," 0 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Títulos de valores mobiliários "," 56415 "," 0 "," 0 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 215312 "," 155680 "," 103684 "
1.01.03.01," Clientes "," 201174 "," 142038 "," 97389 "
1.01.03.02," Outras Contas a Receber "," 14138 "," 13642 "," 6295 "
1.01.04," Estoques "," 402608 "," 328108 "," 266193 "
1.01.04.01," Imóveis a comercializar "," 402608 "," 328108 "," 266193 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 9270 "," 5487 "," 5430 "
1.01.06.01," Tributos Correntes a Recuperar "," 9270 "," 5487 "," 5430 "
1.01.07," Despesas Antecipadas "," 22011 "," 16186 "," 6373 "
1.01.08," Outros Ativos Circulantes "," "," "," "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," "," "," "
1.02," Ativo Não Circulante "," 362379 "," 200600 "," 162958 "
1.02.01," Ativo Realizável a Longo Prazo "," 285697 "," 123295 "," 79576 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," 2339 "," 2250 "," 2191 "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 245753 "," 97985 "," 36287 "
1.02.01.04.01," Clientes "," 245753 "," 97985 "," 36287 "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," 24403 "," 14845 "," 10969 "
1.02.01.05.01," Imóveis a comercializar "," 24403 "," 14845 "," 10969 "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 12013 "," 6686 "," 27537 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," 12013 "," 6686 "," 27537 "
1.02.01.10," Outros Ativos Não Circulantes "," 1189 "," 1529 "," 2592 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos judiciais "," 1189 "," 1529 "," 2592 "
1.02.02," Investimentos "," 27697 "," 47117 "," 47616 "
1.02.02.01," Participações Societárias "," 27697 "," 47117 "," 47616 "
1.02.02.01.01," Participações em Coligadas "," 27697 "," 47117 "," 47616 "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 41189 "," 19771 "," 20337 "
1.02.03.01," Imobilizado em Operação "," 36087 "," 16341 "," 16313 "
1.02.03.02," Direito de Uso em Arrendamento "," 5102 "," 3430 "," 4024 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 7796 "," 10417 "," 15429 "
1.02.04.01," Intangíveis "," 7796 "," 10417 "," 15429 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangível "," 7796 "," 10417 "," 15429 "
1.02.04.02," Goodwill "," "," "," "
