Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 280734 "," 235784 "," 230647 "
1.01," Ativo Circulante "," 142442 "," 110768 "," 94275 "
1.01.01," Caixa e Equivalentes de Caixa "," 22679 "," 31369 "," 13883 "
1.01.02," Aplicações Financeiras "," 34 "," 44 "," 316 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," 34 "," 44 "," 316 "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 53977 "," 36789 "," 30889 "
1.01.03.01," Clientes "," 53977 "," 36789 "," 30889 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 50820 "," 33143 "," 39228 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 13030 "," 7626 "," 7494 "
1.01.06.01," Tributos Correntes a Recuperar "," 13030 "," 7626 "," 7494 "
1.01.06.01.01," Ativos fiscais correntes "," 13030 "," 7626 "," 7494 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 1902 "," 1797 "," 2465 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.01.01," Partes Relacionadas "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," 0 "," 6 "," 6 "
1.01.08.02.01," Operações descontinuadas "," 0 "," 6 "," 6 "
1.01.08.03," Outros "," 1902 "," 1791 "," 2459 "
1.01.08.03.01," Créditos com partes relacionadas "," 31 "," 65 "," 469 "
1.01.08.03.02," Instrumentos financeiros derivativos "," "," "," "
1.01.08.03.03," Outros ativos "," 1871 "," 1726 "," 1990 "
1.02," Ativo Não Circulante "," 138292 "," 125016 "," 136372 "
1.02.01," Ativo Realizável a Longo Prazo "," 45312 "," 35758 "," 40802 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," 0 "," 0 "," 1188 "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 134 "," 129 "," 0 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," 134 "," 129 "," 0 "
1.02.01.10," Outros Ativos Não Circulantes "," 45178 "," 35629 "," 39614 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," 0 "," 1 "," 1 "
1.02.01.10.03," Ativos fiscais não correntes "," 36412 "," 30788 "," 37633 "
1.02.01.10.04," Depósitos judiciais "," 2767 "," 2535 "," 734 "
1.02.01.10.05," Imposto de renda e contribuição social diferidos "," 3153 "," 2305 "," 1246 "
1.02.01.10.06," Ativo de direito de uso - IFRS 16 "," "," "," "
1.02.01.10.07," Outros ativos "," 2846 "," 0 "," 0 "
1.02.02," Investimentos "," 8581 "," 2342 "," 4609 "
1.02.02.01," Participações Societárias "," 276 "," 249 "," 379 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," 276 "," 249 "," 379 "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," 8305 "," 2093 "," 4230 "
1.02.03," Imobilizado "," 83520 "," 85780 "," 89510 "
1.02.03.01," Imobilizado em Operação "," 78386 "," 83144 "," 86937 "
1.02.03.02," Direito de Uso em Arrendamento "," 1226 "," 1495 "," 350 "
1.02.03.03," Imobilizado em Andamento "," 3908 "," 1141 "," 2223 "
1.02.04," Intangível "," 879 "," 1136 "," 1451 "
1.02.04.01," Intangíveis "," 879 "," 1136 "," 1451 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
