Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 345489 "," 275948 "," 208827 "
1.01," Ativo Circulante "," 277376 "," 233364 "," 165624 "
1.01.01," Caixa e Equivalentes de Caixa "," 15971 "," 19737 "," 8939 "
1.01.02," Aplicações Financeiras "," 145646 "," 114978 "," 64437 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 145646 "," 114978 "," 64437 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Aplicações Financeiras de Curto Prazo "," 145646 "," 114978 "," 64437 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 91625 "," 81296 "," 76762 "
1.01.03.01," Clientes "," 91625 "," 81296 "," 76683 "
1.01.03.02," Outras Contas a Receber "," 0 "," 0 "," 79 "
1.01.04," Estoques "," 260 "," 689 "," 2767 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 10335 "," 7770 "," 5517 "
1.01.06.01," Tributos Correntes a Recuperar "," 10335 "," 7770 "," 5517 "
1.01.07," Despesas Antecipadas "," 12520 "," 7076 "," 5760 "
1.01.08," Outros Ativos Circulantes "," 1019 "," 1818 "," 1442 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 1019 "," 1818 "," 1442 "
1.02," Ativo Não Circulante "," 68113 "," 42584 "," 43203 "
1.02.01," Ativo Realizável a Longo Prazo "," 24648 "," 20600 "," 20420 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 10771 "," 10143 "," 7715 "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," 10771 "," 10143 "," 7715 "
1.02.01.05," Estoques "," 23 "," 43 "," 728 "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 9464 "," 4395 "," 2268 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 9464 "," 4395 "," 2268 "
1.02.01.08," Despesas Antecipadas "," 0 "," 0 "," 138 "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 4390 "," 6019 "," 9571 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos Cauções "," 4131 "," 6019 "," 9571 "
1.02.01.10.04," Ativo Financeiro Disponível para Venda "," "," "," "
1.02.01.10.05," Outros valores a receber "," 259 "," 0 "," 0 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 12319 "," 10734 "," 11435 "
1.02.03.01," Imobilizado em Operação "," 12319 "," 10734 "," 11435 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 31146 "," 11250 "," 11348 "
1.02.04.01," Intangíveis "," 31146 "," 11250 "," 11348 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Direito de Uso "," 1405 "," 1694 "," 4493 "
1.02.04.01.03," Outros "," 29741 "," 9556 "," 6855 "
1.02.04.02," Goodwill "," "," "," "
