Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas das Operações "," "," "," "
3.01.01," Operações de Seguros "," "," "," "
3.01.01.01," Prêmios de Seguros Ganhos "," "," "," "
3.01.01.02," Outras Receitas de Seguros "," "," "," "
3.01.02," Operações de Resseguros "," "," "," "
3.01.02.01," Prêmios de Resseguros Ganhos "," "," "," "
3.01.02.02," Outras Receitas de Resseguros "," "," "," "
3.01.03," Operações de Previdência Complementar "," "," "," "
3.01.03.01," Rendas de Contribuições Retidas "," "," "," "
3.01.03.02," Variações das Provisões Técnicas "," "," "," "
3.01.03.03," Outras Receitas de Prev. Complementar "," "," "," "
3.01.04," Operações de Capitalização "," "," "," "
3.01.04.01," Receita Líquida com Títs. Capitalização "," "," "," "
3.01.04.02," Variações das Provisões Técnicas "," "," "," "
3.01.04.03," Outras Receitas de Capitalização "," "," "," "
3.02," Sinistros e Despesas das Operações "," "," "," "
3.02.01," Operações de Seguros "," "," "," "
3.02.01.01," Sinistros Retidos de Seguros "," "," "," "
3.02.01.02," Despesas de Comercialização de Seguros "," "," "," "
3.02.01.03," Outras Despesas de Seguros "," "," "," "
3.02.02," Operações de Resseguros "," "," "," "
3.02.02.01," Sinistros Retidos de Resseguros "," "," "," "
3.02.02.02," Despesas de Comercialização de Resseguros "," "," "," "
3.02.02.03," Outras Despesas de Resseguros "," "," "," "
3.02.03," Operações de Previdência Complementar "," "," "," "
3.02.03.01," Despesas com Benefícios e Resgates "," "," "," "
3.02.03.02," Despesas de Comercialização de Prev. Complementar "," "," "," "
3.02.03.03," Outras Despesas de Prev. Complementar "," "," "," "
3.02.04," Operações de Capitalização "," "," "," "
3.02.04.01," Despesas com Resgates e Sorteios "," "," "," "
3.02.04.02," Despesas de Comercialização de Op. de Capitalização "," "," "," "
3.02.04.03," Outras Despesas de Op. de Capitalização "," "," "," "
3.03," Resultado Bruto "," "," "," "
3.04," Despesas Administrativas "," "," "," "
3.04.01," Despesas com Pessoal Próprio "," "," "," "
3.04.02," Despesas com Serviços de Terceiros "," "," "," "
3.04.03," Despesas com Localização e Funcionamento "," "," "," "
3.04.04," Despesas com Publicidade e Propaganda "," "," "," "
3.04.05," Despesas com Tributos "," "," "," "
3.04.06," Despesas com Publicações "," "," "," "
3.04.07," Despesas com Donativos e Contribuições "," "," "," "
3.04.08," Outras Despesas Administrativas "," "," "," "
3.05," Outras Receitas e Despesas Operacionais "," 3101845 "," 2901000 "," 6277176 "
3.05.01," Receitas de Comissões, Líquidas "," 3495586 "," 3251279 "," 3066231 "
3.05.02," Custo dos Serviços Prestados "," -193830 "," -176868 "," -185706 "
3.05.03," Despesas com Pessoal "," -63114 "," -63893 "," -58438 "
3.05.04," Despesas Administrativas e com Vendas "," -38266 "," -69424 "," -41339 "
3.05.05," Outras Receitas/(Despesas) "," -75880 "," -27535 "," 3521053 "
3.05.06," Despesas Tributárias "," -22651 "," -12559 "," -24625 "
3.06," Resultado de Equivalência Patrimonial "," 1830355 "," 1880490 "," 2323759 "
3.06.01," Receitas de Equivalência Patrimonial "," 1830355 "," 1880490 "," 2323759 "
3.06.02," Despesas de Equivalência Patrimonial "," "," "," "
3.07," Resultado Antes do Resultado Financeiro e dos Tributos "," 4932200 "," 4781490 "," 8600935 "
3.08," Resultado Financeiro "," 147224 "," 111150 "," 312869 "
3.08.01," Receitas Financeiras "," 151739 "," 138657 "," 343522 "
3.08.02," Despesas Financeiras "," -4515 "," -27507 "," -30653 "
3.09," Resultado Antes dos Tributos sobre o Lucro "," 5079424 "," 4892640 "," 8913804 "
3.10," Imposto de Renda e Contribuição Social sobre o Lucro "," -1146207 "," -1041869 "," -2255023 "
3.10.01," Corrente "," -1146207 "," -1041869 "," -2255023 "
3.10.02," Diferido "," "," "," "
3.11," Resultado Líquido das Operações Continuadas "," 3933217 "," 3850771 "," 6658781 "
3.12," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.12.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.12.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.13," Lucro/Prejuízo Consolidado do Período "," 3933217 "," 3850771 "," 6658781 "
3.13.01," Atribuído a Sócios da Empresa Controladora "," 3933217 "," 3850771 "," 6658781 "
3.13.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (R$ / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.96988 "," 1.92863 "," 3.33506 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 1.96988 "," 1.92863 "," 3.33506 "
