Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 326330 "," 313589 "," 379252 "
3.01.01," Receita líquida da venda de bens e/ou serviços "," 326330 "," 313589 "," 379252 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," 326330 "," 313589 "," 379252 "
3.04," Despesas/Receitas Operacionais "," -145999 "," 43546 "," 395783 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -108376 "," -97364 "," -127740 "
3.04.02.01," Despesas gerais e adminstrativas "," -89580 "," -79557 "," -110816 "
3.04.02.02," Honorários da administração "," -10301 "," -12000 "," -11100 "
3.04.02.04," Plano de opção de compra de ações "," -8495 "," -5807 "," -5824 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 0 "," 140910 "," 596893 "
3.04.04.01," Outras receitas operacionais "," 0 "," 1027 "," 0 "
3.04.04.03," Ganho com valor justo das propriedades para investimentos "," 0 "," 139883 "," 596893 "
3.04.05," Outras Despesas Operacionais "," -37623 "," 0 "," -73370 "
3.04.05.01," Outras despesas operacionais "," -23419 "," 0 "," -73370 "
3.04.05.02," Perdas com Valor Justo das Propriedades para Investimento "," -14204 "," 0 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 180331 "," 357135 "," 775035 "
3.06," Resultado Financeiro "," -129744 "," -36487 "," -274998 "
3.06.01," Receitas Financeiras "," 69183 "," 72647 "," 88694 "
3.06.02," Despesas Financeiras "," -198927 "," -109134 "," -363692 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 50587 "," 320648 "," 500037 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -18571 "," -114379 "," -188685 "
3.08.01," Corrente "," -1906 "," -2932 "," -41103 "
3.08.02," Diferido "," -16665 "," -111447 "," -147582 "
3.09," Resultado Líquido das Operações Continuadas "," 32016 "," 206269 "," 311352 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.01.01," Reversão dos juros sobre capital próprio "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 32016 "," 206269 "," 311352 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 32016 "," 206269 "," 311352 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.06655 "," 0.42503 "," 0.75427 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.06655 "," 0.42503 "," 0.75318 "
