Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," "," "," "
3.04," Despesas/Receitas Operacionais "," 1908894 "," 919921 "," 986920 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -6345 "," -10179 "," -9211 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -52624 "," -40702 "," -63355 "
3.04.05.01," Despesas Tributárias "," -52624 "," -40702 "," -63355 "
3.04.06," Resultado de Equivalência Patrimonial "," 1967863 "," 970802 "," 1059486 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1908894 "," 919921 "," 986920 "
3.06," Resultado Financeiro "," 159855 "," 95630 "," -28843 "
3.06.01," Receitas Financeiras "," 354404 "," 281124 "," 542705 "
3.06.02," Despesas Financeiras "," -194549 "," -185494 "," -571548 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 2068749 "," 1015551 "," 958077 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 903 "," -3161 "," -3303 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 2069652 "," 1012390 "," 954774 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 2069652 "," 1012390 "," 954774 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.61997 "," 0.30326 "," 0.28600 "
3.99.01.02," PN "," 0.68197 "," 0.33359 "," 0.31461 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.61997 "," 0.30326 "," 0.28600 "
3.99.02.02," PN "," 0.68197 "," 0.33359 "," 0.31461 "
