Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 3483555 "," 2657151 "," 2578383 "
2.01," Passivo Circulante "," 683045 "," 784897 "," 555512 "
2.01.01," Obrigações Sociais e Trabalhistas "," 51329 "," 41752 "," 50441 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," "," "," "
2.01.02," Fornecedores "," 89490 "," 82206 "," 58237 "
2.01.02.01," Fornecedores Nacionais "," 89490 "," 82206 "," 58237 "
2.01.02.01.01," Fornecedores "," 85297 "," 78839 "," 53962 "
2.01.02.01.02," Fornecedores - Partes relacionadas "," 4193 "," 3367 "," 4275 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 24979 "," 21735 "," 19670 "
2.01.03.01," Obrigações Fiscais Federais "," 24979 "," 21735 "," 19670 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 1935 "," 4810 "," 1615 "
2.01.03.01.02," PIS e COFINS "," "," "," "
2.01.03.01.03," IR e contribuições retidos na fonte "," "," "," "
2.01.03.01.04," Parcelamento PAEX "," "," "," "
2.01.03.01.05," Outros "," 23044 "," 16925 "," 18055 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.02.01," ICMS "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.03.03.01," ISS a pagar "," "," "," "
2.01.03.03.02," ISS Parcelamento "," "," "," "
2.01.03.03.03," ISS Retido na fonte "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 475572 "," 599564 "," 382739 "
2.01.04.01," Empréstimos e Financiamentos "," "," "," "
2.01.04.01.01," Em Moeda Nacional "," "," "," "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 11055 "," 32647 "," 37736 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 11055 "," 32647 "," 37736 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Adiantamentos de clientes "," 4004 "," 4588 "," 4913 "
2.01.05.02.05," Contas a pagar "," 7051 "," 28059 "," 32823 "
2.01.06," Provisões "," 30620 "," 6993 "," 6689 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," 30620 "," 6993 "," 6689 "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.06.02.04," Operação com derivativos "," 15464 "," 0 "," 0 "
2.01.06.02.05," Dividendos a pagar "," 15156 "," 6993 "," 6689 "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 1995680 "," 1173626 "," 1375744 "
2.02.01," Empréstimos e Financiamentos "," 1854488 "," 1038218 "," 1211777 "
2.02.01.01," Empréstimos e Financiamentos "," "," "," "
2.02.01.01.01," Em Moeda Nacional "," "," "," "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," "," "," "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 2388 "," 3860 "," 30242 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 2388 "," 3860 "," 30242 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Comtas a pagar por compra de imóveis "," "," "," "
2.02.02.02.04," Obrigações tributárias PAEX "," "," "," "
2.02.02.02.05," Outras obrigações tributárias "," 1489 "," 2254 "," 3027 "
2.02.02.02.06," Contas a pagar "," 899 "," 1606 "," 27215 "
2.02.03," Tributos Diferidos "," 117157 "," 106896 "," 109989 "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," 117157 "," 106896 "," 109989 "
2.02.04," Provisões "," 21647 "," 24652 "," 23736 "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 21647 "," 24652 "," 23736 "
2.02.04.01.01," Provisões Fiscais "," "," "," "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," "," "," "
2.02.04.02," Outras Provisões "," "," "," "
2.02.04.02.01," Provisões para Garantias "," "," "," "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.02.04.02.04," Operações com Derivativos "," "," "," "
2.02.05," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.02.05.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.02.05.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02.06," Lucros e Receitas a Apropriar "," "," "," "
2.02.06.01," Lucros a Apropriar "," "," "," "
2.02.06.02," Receitas a Apropriar "," "," "," "
2.02.06.03," Subvenções de Investimento a Apropriar "," "," "," "
2.03," Patrimônio Líquido Consolidado "," 804830 "," 698628 "," 647127 "
2.03.01," Capital Social Realizado "," 332000 "," 332000 "," 332000 "
2.03.02," Reservas de Capital "," 9338 "," 9338 "," 9338 "
2.03.02.01," Ágio na Emissão de Ações "," "," "," "
2.03.02.02," Reserva Especial de Ágio na Incorporação "," "," "," "
2.03.02.03," Alienação de Bônus de Subscrição "," "," "," "
2.03.02.04," Opções Outorgadas "," "," "," "
2.03.02.05," Ações em Tesouraria "," "," "," "
2.03.02.06," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.03.02.07," Incentivos Fiscais "," "," "," "
2.03.03," Reservas de Reavaliação "," "," "," "
