Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 1345358 "," 1114436 "," 919577 "
1.01," Ativo Circulante "," 435229 "," 484254 "," 340075 "
1.01.01," Caixa e Equivalentes de Caixa "," 13735 "," 37749 "," 23578 "
1.01.02," Aplicações Financeiras "," 114893 "," 185619 "," 69554 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 114893 "," 185619 "," 69554 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.02.01," Títulos Mantidos até o Vencimento "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 170163 "," 151774 "," 127743 "
1.01.03.01," Clientes "," 170163 "," 151774 "," 127743 "
1.01.03.01.01," Consumidores e concessionárias "," 170163 "," 151774 "," 127743 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 2985 "," 3231 "," 2914 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 31977 "," 18460 "," 30455 "
1.01.06.01," Tributos Correntes a Recuperar "," 31977 "," 18460 "," 30455 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 101476 "," 87421 "," 85831 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.01.01," Títulos de créditos a receber "," "," "," "
1.01.08.01.02," Baixa renda e outros créditos "," "," "," "
1.01.08.01.03," Instrumentos Financeiros Derivativos "," "," "," "
1.01.08.01.04," Contas a receber da concessão "," "," "," "
1.01.08.01.05," Ativos financeiros setoriais "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 101476 "," 87421 "," 85831 "
1.01.08.03.02," Baixa renda e outros créditos "," "," "," "
1.01.08.03.03," Instrumentos Financeiros Derivativos "," 3234 "," 23729 "," 6903 "
1.01.08.03.04," Contas a receber da Concessão "," "," "," "
1.01.08.03.05," Ativos financeiros setoriais "," 45294 "," 27330 "," 40702 "
1.01.08.03.06," Outros créditos "," 52948 "," 36362 "," 38226 "
1.02," Ativo Não Circulante "," 910129 "," 630182 "," 579502 "
1.02.01," Ativo Realizável a Longo Prazo "," 380847 "," 117058 "," 109022 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.03.01," Títulos Mantidos até o Vencimento "," "," "," "
1.02.01.04," Contas a Receber "," 36326 "," 33966 "," 30442 "
1.02.01.04.01," Consumidores e Concessionárias "," 36326 "," 33966 "," 30442 "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.02," Créditos com Controladas "," "," "," "
1.02.01.09.03," Títulos e créditos a receber "," "," "," "
1.02.01.09.04," Impostos a recuperar "," "," "," "
1.02.01.09.05," Créditos tributários "," "," "," "
1.02.01.09.06," Cauções e depósitos vinculados "," "," "," "
1.02.01.09.07," Ativo financeiro indenizável da concessão "," "," "," "
1.02.01.09.08," Instrumentos financeiros derivativos "," "," "," "
1.02.01.09.09," Ativo financeiro setorial "," "," "," "
1.02.01.09.10," Outros Créditos "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 344521 "," 83092 "," 78580 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Tributos a recuperar "," 215336 "," 6437 "," 4978 "
1.02.01.10.04," Créditos tributários "," "," "," "
1.02.01.10.05," Cauções e depósitos vinculados "," 4458 "," 4865 "," 4935 "
1.02.01.10.06," Ativo financeiro indenizável da concessão "," 56619 "," 46005 "," 31232 "
1.02.01.10.07," Instrumentos financeiros derivativos "," 36282 "," 16123 "," 28220 "
1.02.01.10.08," Ativos financeiros setoriais "," 24747 "," 2572 "," 8988 "
1.02.01.10.09," Outros créditos "," 7079 "," 7090 "," 227 "
1.02.02," Investimentos "," 1725 "," 3225 "," 3225 "
1.02.02.01," Participações Societárias "," 1725 "," 3225 "," 3225 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.02," Participações em Controladas "," "," "," "
1.02.02.01.03," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.04," Outros Investimentos "," 1725 "," 3225 "," 3225 "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 9847 "," 8592 "," 6579 "
1.02.03.01," Imobilizado em Operação "," 9847 "," 8592 "," 6579 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 517710 "," 501307 "," 460676 "
1.02.04.01," Intangíveis "," 517710 "," 501307 "," 460676 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangíveis "," 514109 "," 504099 "," 456732 "
1.02.04.01.03," Ativo Contratual - Infraestrutura em Construção "," 3601 "," -2792 "," 3944 "
