Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 488837 "," 171546 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -306996 "," -69909 "," 0 "
3.03," Resultado Bruto "," 181841 "," 101637 "," 0 "
3.04," Despesas/Receitas Operacionais "," -96968 "," -39532 "," 0 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -96968 "," -39532 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 84873 "," 62105 "," 0 "
3.06," Resultado Financeiro "," 23765 "," -3721 "," 0 "
3.06.01," Receitas Financeiras "," 30267 "," 2159 "," 0 "
3.06.02," Despesas Financeiras "," -6502 "," -5880 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 108638 "," 58384 "," 0 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -33289 "," -22654 "," 0 "
3.08.01," Corrente "," -10258 "," -3984 "," 0 "
3.08.02," Diferido "," -23031 "," -18670 "," 0 "
3.09," Resultado Líquido das Operações Continuadas "," 75349 "," 35730 "," 0 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 75349 "," 35730 "," 0 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 75349 "," 35730 "," 0 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.89000 "," 0.00200 "," 0.00000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
