Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 4790833 "," 3823695 "," 3930822 "
3.01.01," Incorporação e Revenda de Imoveis "," "," "," "
3.01.02," Loteamento "," "," "," "
3.01.03," Locação "," "," "," "
3.01.04," Prestação de Serviço e Outras "," "," "," "
3.01.05," Dedução da Receita "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -3125013 "," -2573313 "," -2715109 "
3.02.01," Dos imoveis Vendidos e Revendidos "," "," "," "
3.02.02," Loteamento "," "," "," "
3.02.03," Dos Imoveis Locados e Serviços "," "," "," "
3.03," Resultado Bruto "," 1665820 "," 1250382 "," 1215713 "
3.04," Despesas/Receitas Operacionais "," -602883 "," 954495 "," -625817 "
3.04.01," Despesas com Vendas "," -347846 "," -326318 "," -382005 "
3.04.01.01," Com Vendas "," -347846 "," -326318 "," -382005 "
3.04.02," Despesas Gerais e Administrativas "," -501453 "," -390677 "," -393355 "
3.04.02.01," Gerais e Administrativas "," -495333 "," -384720 "," -388305 "
3.04.02.02," Honorários da Administração "," -6120 "," -5957 "," -5050 "
3.04.02.03," Participações de Empregados e Administradores "," "," "," "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 79487 "," 1492096 "," 116308 "
3.04.04.01," Outros Ganhos em Investimentos "," 66685 "," 1480549 "," 110587 "
3.04.04.02," Outras Receitas Operacionais "," 12802 "," 11547 "," 5721 "
3.04.05," Outras Despesas Operacionais "," -130238 "," -226318 "," -70965 "
3.04.05.01," Outras Perdas em Investimentos "," -81965 "," -161611 "," -46506 "
3.04.05.02," Outras Despesas Operacionais "," -48273 "," -64707 "," -24459 "
3.04.06," Resultado de Equivalência Patrimonial "," 297167 "," 405712 "," 104200 "
3.04.06.01," Equivalencia Patrimonial "," 297167 "," 405712 "," 104200 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1062937 "," 2204877 "," 589896 "
3.06," Resultado Financeiro "," 42997 "," 84501 "," 30593 "
3.06.01," Receitas Financeiras "," 271862 "," 202431 "," 180522 "
3.06.01.01," Receitas Financeiras "," 271862 "," 202431 "," 180522 "
3.06.02," Despesas Financeiras "," -228865 "," -117930 "," -149929 "
3.06.02.01," Despesas Financeiras "," -228865 "," -117930 "," -149929 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 1105934 "," 2289378 "," 620489 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -88620 "," -459882 "," -86173 "
3.08.01," Corrente "," -93019 "," -197539 "," -83217 "
3.08.02," Diferido "," 4399 "," -262343 "," -2956 "
3.09," Resultado Líquido das Operações Continuadas "," 1017314 "," 1829496 "," 534316 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.01.01," Participações de Empregados e Administradores "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 1017314 "," 1829496 "," 534316 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 914356 "," 1760257 "," 415841 "
3.11.02," Atribuído a Sócios Não Controladores "," 102959 "," 69239 "," 118475 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 2.37801 "," 4.57800 "," 1.08172 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 2.37801 "," 4.57800 "," 1.08150 "
