Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 5501 "," 5241 "," 5278 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," 0 "," -602 "," -1145 "
3.03," Resultado Bruto "," 5501 "," 4639 "," 4133 "
3.04," Despesas/Receitas Operacionais "," -47128 "," -50604 "," -9989 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -79380 "," -51803 "," -14998 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 32252 "," 1199 "," 5009 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -41627 "," -45965 "," -5856 "
3.06," Resultado Financeiro "," -12534 "," -38849 "," -58654 "
3.06.01," Receitas Financeiras "," 2622 "," -9153 "," -8725 "
3.06.02," Despesas Financeiras "," -15156 "," -29696 "," -49929 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -54161 "," -84814 "," -64510 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," "," "," "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," -54161 "," -84814 "," -64510 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -54161 "," -84814 "," -64510 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -54161 "," -84814 "," -64510 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.00000 "," -6.78242 "," -5.15880 "
3.99.02," Lucro Diluído por Ação "," "," "," "
