Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas de Intermediação Financeira "," "," "," "
3.02," Despesas de Intermediação Financeira "," "," "," "
3.03," Resultado Bruto de Intermediação Financeira "," "," "," "
3.04," Outras Despesas e Receitas Operacionais "," 336134 "," -64652 "," -106156 "
3.04.01," Despesa de Provisão para Perda Esperada para Risco de Crédito "," "," "," "
3.04.02," Receitas de Prestação de Serviços "," 489224 "," 3677 "," 132267 "
3.04.03," Despesas com Pessoal "," -79121 "," -68329 "," -210182 "
3.04.03.01," Despesas com Honorários "," -45917 "," -47271 "," -168841 "
3.04.03.02," Despesas Gerais "," -32952 "," -19105 "," -31762 "
3.04.03.03," Despesas com Impostos e Taxas "," -862 "," -3 "," -7934 "
3.04.03.04," Receitas Financeiras "," 3660 "," 12 "," 211 "
3.04.03.05," Despesas Financeiras "," -3050 "," -1962 "," -1856 "
3.04.03.06," Despesas com Vendas "," "," "," "
3.04.03.07," Despesas Indedutíveis "," "," "," "
3.04.03.08," Material de Expediente "," "," "," "
3.04.03.09," Portes e telegramas "," "," "," "
3.04.03.10," Viagens e estadias "," "," "," "
3.04.03.11," Outros impostos e taxas "," "," "," "
3.04.04," Outras Despesas de Administrativas "," 0 "," 0 "," -28241 "
3.04.05," Despesas Tributárias "," -73969 "," 0 "," 0 "
3.04.06," Outras Receitas Operacionais "," "," "," "
3.04.07," Outras Despesas Operacionais "," "," "," "
3.04.08," Resultado da Equivalência Patrimonial "," "," "," "
3.05," Resultado antes dos Tributos sobre o Lucro "," 336134 "," -64652 "," -106156 "
3.06," Imposto de Renda e Contribuição Social sobre o Lucro "," "," "," "
3.06.01," Corrente "," "," "," "
3.06.02," Diferido "," "," "," "
3.07," Lucro ou Prejuízo das Operações Continuadas "," 336134 "," -64652 "," -106156 "
3.08," Resultado Líquido das Operações Descontinuadas "," "," "," "
3.09," Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias "," 336134 "," -64652 "," -106156 "
3.10," Participações nos Lucros e Contribuições Estatutárias "," "," "," "
3.10.01," Participações "," "," "," "
3.10.02," Contribuições "," "," "," "
3.11," Lucro ou Prejuízo Líquido do Período "," 336134 "," -64652 "," -106156 "
3.99," Lucro por Ação (R$/Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
