Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 3047981 "," 761411 "," 546900 "
1.01," Ativo Circulante "," 3009746 "," 739764 "," 529840 "
1.01.01," Caixa e Equivalentes de Caixa "," 94132 "," 47102 "," 58308 "
1.01.02," Aplicações Financeiras "," 2857758 "," 664048 "," 469167 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 2518596 "," 578439 "," 369620 "
1.01.02.01.01," Títulos para Negociação "," 2368744 "," 540349 "," 344744 "
1.01.02.01.02," Títulos Designados a Valor Justo "," 149852 "," 38090 "," 24876 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," 257594 "," 0 "," 0 "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," 81568 "," 85609 "," 99547 "
1.01.02.03.01," Operações de crédito "," 56823 "," 28802 "," 40131 "
1.01.02.03.02," Outros ativos financeiros ao custo amortizado "," 24745 "," 56807 "," 59416 "
1.01.03," Contas a Receber "," "," "," "
1.01.03.01," Clientes "," "," "," "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 6704 "," 27422 "," 1599 "
1.01.06.01," Tributos Correntes a Recuperar "," 6704 "," 27422 "," 1599 "
1.01.07," Despesas Antecipadas "," 3061 "," 1192 "," 766 "
1.01.08," Outros Ativos Circulantes "," 48091 "," 0 "," 0 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 48091 "," 0 "," 0 "
1.02," Ativo Não Circulante "," 38235 "," 21647 "," 17060 "
1.02.01," Ativo Realizável a Longo Prazo "," 28154 "," 12470 "," 4589 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 28154 "," 12470 "," 4589 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 28154 "," 12470 "," 4589 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," "," "," "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 4721 "," 3609 "," 6932 "
1.02.03.01," Imobilizado em Operação "," 4721 "," 3609 "," 6932 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 5360 "," 5568 "," 5539 "
1.02.04.01," Intangíveis "," 5360 "," 5568 "," 5539 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Outros "," 5360 "," 5568 "," 5539 "
1.02.04.02," Goodwill "," "," "," "
