Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 424212 "," 300708 "," 572239 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -127368 "," -93245 "," -177540 "
3.03," Resultado Bruto "," 296844 "," 207463 "," 394699 "
3.04," Despesas/Receitas Operacionais "," -272289 "," -275375 "," -333319 "
3.04.01," Despesas com Vendas "," -153457 "," -136687 "," -228491 "
3.04.02," Despesas Gerais e Administrativas "," -39289 "," -44253 "," -89976 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -89357 "," -95484 "," -17453 "
3.04.05.01," Depreciações e Amortizações "," -85188 "," -97162 "," -103190 "
3.04.05.02," Outras Despesas Operacionais "," -4169 "," 1678 "," 85737 "
3.04.06," Resultado de Equivalência Patrimonial "," 9814 "," 1049 "," 2601 "
3.04.06.01," Resultado de Equivalência Patrimonial "," 9814 "," 1049 "," 2601 "
3.04.06.02," Ganho na Remensuração de Participação "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 24555 "," -67912 "," 61380 "
3.06," Resultado Financeiro "," -46751 "," -50595 "," -31660 "
3.06.01," Receitas Financeiras "," 16147 "," 9933 "," 47106 "
3.06.02," Despesas Financeiras "," -62898 "," -60528 "," -78766 "
3.06.02.01," Despesas Financeiras "," -63375 "," -59408 "," -79172 "
3.06.02.02," Variação Cambial Líquida "," 477 "," -1120 "," 406 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -22196 "," -118507 "," 29720 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 23959 "," 7477 "," -5730 "
3.08.01," Corrente "," 20623 "," 0 "," -15016 "
3.08.02," Diferido "," 3336 "," 7477 "," 9286 "
3.09," Resultado Líquido das Operações Continuadas "," 1763 "," -111030 "," 23990 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 1763 "," -111030 "," 23990 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 3358 "," -109575 "," 25588 "
3.11.02," Atribuído a Sócios Não Controladores "," -1595 "," -1455 "," -1598 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.02426 "," -0.79148 "," 0.18483 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.02426 "," -0.79148 "," 0.18483 "
