Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1422040 "," 1048723 "," 966055 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -844501 "," -667522 "," -668556 "
3.03," Resultado Bruto "," 577539 "," 381201 "," 297499 "
3.04," Despesas/Receitas Operacionais "," -171431 "," -158689 "," -123461 "
3.04.01," Despesas com Vendas "," -112896 "," -104175 "," -105572 "
3.04.02," Despesas Gerais e Administrativas "," -53578 "," -41557 "," -35900 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -26399 "," -1543 "," -3589 "
3.04.04," Outras Receitas Operacionais "," 87085 "," 77398 "," 61732 "
3.04.05," Outras Despesas Operacionais "," -65643 "," -88812 "," -40132 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 406108 "," 222512 "," 174038 "
3.06," Resultado Financeiro "," -23323 "," -43854 "," -45217 "
3.06.01," Receitas Financeiras "," 19803 "," 42228 "," 16302 "
3.06.02," Despesas Financeiras "," -43126 "," -86082 "," -61519 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 382785 "," 178658 "," 128821 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -73948 "," -34671 "," -21921 "
3.08.01," Corrente "," -78429 "," -46241 "," -26844 "
3.08.02," Diferido "," 4481 "," 11570 "," 4923 "
3.09," Resultado Líquido das Operações Continuadas "," 308837 "," 143987 "," 106900 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 308837 "," 143987 "," 106900 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 5.65000 "," 2.63448 "," 1.96000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
