Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 187249 "," 182660 "," 191816 "
2.01," Passivo Circulante "," 33477 "," 37258 "," 30612 "
2.01.01," Obrigações Sociais e Trabalhistas "," 4609 "," 3822 "," 3800 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 4609 "," 3822 "," 3800 "
2.01.01.02.01," Salários, Provisões e Contribuições "," 4609 "," 3822 "," 3800 "
2.01.02," Fornecedores "," 2473 "," 1946 "," 2248 "
2.01.02.01," Fornecedores Nacionais "," 2473 "," 1946 "," 2248 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 7303 "," 4413 "," 4930 "
2.01.03.01," Obrigações Fiscais Federais "," 5965 "," 3048 "," 3520 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 4999 "," 2127 "," 2534 "
2.01.03.01.02," Impostos, Taxas e Contribuições "," 966 "," 921 "," 986 "
2.01.03.02," Obrigações Fiscais Estaduais "," 4 "," 0 "," 46 "
2.01.03.02.01," ICMS "," 4 "," 0 "," 46 "
2.01.03.03," Obrigações Fiscais Municipais "," 1334 "," 1365 "," 1364 "
2.01.03.03.01," ISS "," 1334 "," 1365 "," 1364 "
2.01.04," Empréstimos e Financiamentos "," 14082 "," 23387 "," 14017 "
2.01.04.01," Empréstimos e Financiamentos "," 0 "," 1384 "," 8322 "
2.01.04.01.01," Em Moeda Nacional "," 0 "," 1384 "," 8322 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 14082 "," 22003 "," 5695 "
2.01.04.02.01," Remuneração a pagar a debenturistas "," 6414 "," 3512 "," 5695 "
2.01.04.02.02," Instrumentos Financeiros "," 7668 "," 18491 "," 0 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 4716 "," 3034 "," 5123 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.02," Débitos com Controladas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 4716 "," 3034 "," 5123 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," 6 "," 6 "," 6 "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Seguros a Pagar "," 0 "," 0 "," 54 "
2.01.05.02.05," Retenções Contratuais a Pagar "," 463 "," 887 "," 169 "
2.01.05.02.06," Obrigações Para Direito da Concessão "," 397 "," 364 "," 356 "
2.01.05.02.07," Receita Diferida "," 906 "," 398 "," 679 "
2.01.05.02.08," Comissão de Fiança "," "," "," "
2.01.05.02.09," Outras Obrigações "," 460 "," 400 "," 254 "
2.01.05.02.10," Arrendamento Mercantil "," 2484 "," 979 "," 3605 "
2.01.06," Provisões "," 294 "," 656 "," 494 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," 294 "," 656 "," 494 "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.06.02.04," Provisão para Manutenção "," 294 "," 656 "," 494 "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 7628 "," 8912 "," 24183 "
2.02.01," Empréstimos e Financiamentos "," 0 "," 0 "," 14877 "
2.02.01.01," Empréstimos e Financiamentos "," 0 "," 0 "," 1372 "
2.02.01.01.01," Em Moeda Nacional "," 0 "," 0 "," 1372 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 0 "," 0 "," 13505 "
2.02.01.02.01," Instrumentos Financeiros "," 0 "," 0 "," 13505 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 0 "," 0 "," 831 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.02," Débitos com Controladas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 0 "," 0 "," 831 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Arrendamento Mercantil "," 0 "," 0 "," 831 "
2.02.03," Tributos Diferidos "," "," "," "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
2.02.03.01.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
2.02.04," Provisões "," 7628 "," 8912 "," 8475 "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 7628 "," 8912 "," 8332 "
2.02.04.01.01," Provisões Fiscais "," 456 "," 304 "," 0 "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," 172 "," 652 "," 661 "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," 7000 "," 7956 "," 7671 "
2.02.04.02," Outras Provisões "," 0 "," 0 "," 143 "
2.02.04.02.01," Provisões para Garantias "," "," "," "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.02.04.02.04," Provisão para Manutenção "," 0 "," 0 "," 143 "
2.02.05," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.02.05.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.02.05.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02.06," Lucros e Receitas a Apropriar "," "," "," "
2.02.06.01," Lucros a Apropriar "," "," "," "
2.02.06.02," Receitas a Apropriar "," "," "," "
2.02.06.03," Subvenções de Investimento a Apropriar "," "," "," "
2.03," Patrimônio Líquido "," 146144 "," 136490 "," 137021 "
2.03.01," Capital Social Realizado "," 99400 "," 99400 "," 95000 "
2.03.02," Reservas de Capital "," 3596 "," 3596 "," 3596 "
2.03.02.01," Ágio na Emissão de Ações "," 3596 "," 3596 "," 3596 "
2.03.02.02," Reserva Especial de Ágio na Incorporação "," "," "," "
2.03.02.03," Alienação de Bônus de Subscrição "," "," "," "
2.03.02.04," Opções Outorgadas "," "," "," "
2.03.02.05," Ações em Tesouraria "," "," "," "
2.03.02.06," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.03.02.07," Reserva para Aumento de Capital "," "," "," "
2.03.03," Reservas de Reavaliação "," "," "," "
2.03.04," Reservas de Lucros "," 43148 "," 33494 "," 38425 "
2.03.04.01," Reserva Legal "," 5449 "," 2350 "," 3368 "
2.03.04.02," Reserva Estatutária "," 12287 "," 8754 "," 9488 "
2.03.04.03," Reserva para Contingências "," "," "," "
2.03.04.04," Reserva de Lucros a Realizar "," "," "," "
2.03.04.05," Reserva de Retenção de Lucros "," 25412 "," 22390 "," 25569 "
2.03.04.06," Reserva Especial para Dividendos Não Distribuídos "," "," "," "
2.03.04.07," Reserva de Incentivos Fiscais "," "," "," "
