Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 109732842 "," 74058056 "," 89297975 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -104827966 "," -70056447 "," -83187109 "
3.03," Resultado Bruto "," 4904876 "," 4001609 "," 6110866 "
3.04," Despesas/Receitas Operacionais "," -3135496 "," -2499680 "," -4822459 "
3.04.01," Despesas com Vendas "," -1931666 "," -1611152 "," -2640387 "
3.04.01.01," Com vendas e comerciais "," -1934789 "," -1595871 "," -2610384 "
3.04.01.02," Perdas estimadas de créditos de liquidação duvidosa "," 3123 "," -15281 "," -30003 "
3.04.02," Despesas Gerais e Administrativas "," -1466551 "," -993986 "," -1726253 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," 0 "," 0 "," -593280 "
3.04.04," Outras Receitas Operacionais "," 630025 "," 406840 "," 149606 "
3.04.04.01," Outras Receitas Operacionais "," 445836 "," 321385 "," 179625 "
3.04.04.02," Resultado na Venda de Bens "," 184189 "," 85455 "," -30019 "
3.04.05," Outras Despesas Operacionais "," -349670 "," -257351 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," -17634 "," -44031 "," -12145 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1769380 "," 1501929 "," 1288407 "
3.06," Resultado Financeiro "," -762732 "," -550348 "," -506854 "
3.06.01," Receitas Financeiras "," 460154 "," 357666 "," 457289 "
3.06.02," Despesas Financeiras "," -1222886 "," -908014 "," -964143 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 1006648 "," 951581 "," 781553 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -188034 "," -304517 "," -378609 "
3.08.01," Corrente "," -430280 "," -538761 "," -476074 "
3.08.02," Diferido "," 242246 "," 234244 "," 97465 "
3.09," Resultado Líquido das Operações Continuadas "," 818614 "," 647064 "," 402944 "
3.10," Resultado Líquido de Operações Descontinuadas "," 65264 "," 280633 "," 0 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 883878 "," 927697 "," 402944 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 850463 "," 893383 "," 373526 "
3.11.02," Atribuído a Sócios Não Controladores "," 33415 "," 34314 "," 29418 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.77990 "," 0.82010 "," 0.34370 "
3.99.01.02," PN "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.77530 "," 0.81520 "," 0.34180 "
3.99.02.02," PN "," "," "," "
