Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1346811 "," 1451174 "," 1382480 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1120660 "," -43126 "," -853270 "
3.02.01," Pessoal "," -72316 "," -64045 "," -61132 "
3.02.02," Material "," -7840 "," -9298 "," -9628 "
3.02.03," Serviços de terceiros "," -34138 "," -40711 "," -40447 "
3.02.04," Taxa de fiscalização dos serviços de energia elétrica (TFSEE) "," -7363 "," -6718 "," -6749 "
3.02.05," Compensação financeira pela utilização dos recursos hídricos (CFURH) "," -26189 "," -33396 "," -38859 "
3.02.06," Energia comprada "," -542073 "," -368395 "," -332860 "
3.02.07," Provisão para perdas não realizadas em operações de trading "," "," "," "
3.02.08," Encargos de uso da rede elétrica "," -153843 "," -141854 "," -132007 "
3.02.09," Depreciação e amortização "," -279082 "," -214835 "," -217828 "
3.02.10," Provisão para riscos "," 1777 "," -2347 "," -2508 "
3.02.11," Aluguéis "," -109 "," -46 "," -39 "
3.02.12," Seguros "," -9354 "," -9441 "," -9876 "
3.02.13," Recuperação de custos pela extensão da concessão do GSF "," 10430 "," 849245 "," 0 "
3.02.14," Outros "," -560 "," -1285 "," -1337 "
3.03," Resultado Bruto "," 226151 "," 1408048 "," 529210 "
3.04," Despesas/Receitas Operacionais "," -20013 "," -15057 "," -64886 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -53379 "," -58540 "," -64886 "
3.04.02.01," Pessoal "," -13420 "," -12623 "," -14319 "
3.04.02.02," Material "," -304 "," -303 "," -157 "
3.04.02.03," Serviços de terceiros "," -21073 "," -25509 "," -20819 "
3.04.02.04," Depreciação "," -3948 "," -3975 "," -3273 "
3.04.02.05," Seguros "," "," "," "
3.04.02.06," Provisão para riscos "," 77 "," 32 "," -1383 "
3.04.02.07," Aluguéis "," -2355 "," -1638 "," -2160 "
3.04.02.08," Compartilhamento de despesas "," -9188 "," -11872 "," -10607 "
3.04.02.09," Outras "," -3168 "," -2652 "," -12168 "
3.04.02.10," Energia comprada para revenda "," "," "," "
3.04.02.11," Encargos de uso da rede elétrica "," "," "," "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," 33366 "," 43483 "," 0 "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 206138 "," 1392991 "," 464324 "
3.06," Resultado Financeiro "," -236637 "," -388455 "," -130837 "
3.06.01," Receitas Financeiras "," 62398 "," 166708 "," 73792 "
3.06.02," Despesas Financeiras "," -299035 "," -555163 "," -204629 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -30499 "," 1004536 "," 333487 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 21699 "," -302668 "," -87097 "
3.08.01," Corrente "," -1294 "," -190772 "," -137103 "
3.08.02," Diferido "," 22993 "," -111896 "," 50006 "
3.09," Resultado Líquido das Operações Continuadas "," -8800 "," 701868 "," 246390 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," -8800 "," 701868 "," 246390 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -8800 "," 701868 "," 246390 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," PN "," -0.09319 "," 7.43244 "," 2.60915 "
3.99.01.02," ON "," -0.09319 "," 7.43244 "," 2.60915 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," PN "," -0.09319 "," 7.43244 "," 2.60915 "
3.99.02.02," ON "," -0.09319 "," 7.43244 "," 2.60915 "
