Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 15231535 "," 11447521 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -12294175 "," -9352197 "," 0 "
3.02.01," Custo com Energia Elétrica "," -10014475 "," -7541219 "," 0 "
3.02.02," Custo de Operação "," -977037 "," -854855 "," 0 "
3.02.03," Custo do Serviço Prestado a Terceiros "," -1302663 "," -956123 "," 0 "
3.03," Resultado Bruto "," 2937360 "," 2095324 "," 0 "
3.04," Despesas/Receitas Operacionais "," -787831 "," -723932 "," 0 "
3.04.01," Despesas com Vendas "," -379102 "," -314573 "," 0 "
3.04.01.01," Amortização "," -2106 "," -1781 "," 0 "
3.04.01.02," Provisão para créditos de liquidação duvidosa "," -155374 "," -94959 "," 0 "
3.04.01.03," Outras despesas com vendas "," -221622 "," -217833 "," 0 "
3.04.02," Despesas Gerais e Administrativas "," -389126 "," -379029 "," 0 "
3.04.02.01," Amortização "," -40706 "," -41092 "," 0 "
3.04.02.02," Outras despesas gerais e administrativas "," -348420 "," -337937 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -19603 "," -30330 "," 0 "
3.04.05.01," Amortização de intangível da concessão "," "," "," "
3.04.05.02," Outras despesas operacionais "," -19603 "," -30330 "," 0 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 2149529 "," 1371392 "," 0 "
3.06," Resultado Financeiro "," -209558 "," 77019 "," 0 "
3.06.01," Receitas Financeiras "," 379060 "," 367797 "," 0 "
3.06.02," Despesas Financeiras "," -588618 "," -290778 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 1939971 "," 1448411 "," 0 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -627225 "," -476442 "," 0 "
3.08.01," Corrente "," -497506 "," -208700 "," 0 "
3.08.02," Diferido "," -129719 "," -267742 "," 0 "
3.09," Resultado Líquido das Operações Continuadas "," 1312746 "," 971969 "," 0 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 1312746 "," 971969 "," 0 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.49000 "," 1.10000 "," 0.00000 "
3.99.01.02," PN "," "," "," "
3.99.01.03," PNB "," "," "," "
3.99.01.04," PNC "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," "," "," "
3.99.02.02," PNA "," "," "," "
3.99.02.03," PNB "," "," "," "
3.99.02.04," PNC "," "," "," "
