Conta," Descrição "," 31/03/2022 "," 31/03/2021 "," 31/03/2020 "
1," Ativo Total "," 4249872 "," 3461102 "," 2544449 "
1.01," Ativo Circulante "," 1996487 "," 1770221 "," 804998 "
1.01.01," Caixa e Equivalentes de Caixa "," 1242658 "," 1194100 "," 389082 "
1.01.02," Aplicações Financeiras "," 57792 "," 26635 "," 29923 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 57792 "," 26635 "," 29923 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Caixa restrito "," 57792 "," 26635 "," 29923 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 45243 "," 36523 "," 44034 "
1.01.03.01," Clientes "," 45243 "," 36523 "," 44034 "
1.01.03.01.01," Contas a receber e outros recebíveis "," 45243 "," 36523 "," 44034 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 131581 "," 76621 "," 69884 "
1.01.05," Ativos Biológicos "," 432968 "," 369899 "," 186860 "
1.01.06," Tributos a Recuperar "," 38479 "," 42756 "," 40298 "
1.01.06.01," Tributos Correntes a Recuperar "," 38479 "," 42756 "," 40298 "
1.01.06.01.01," Impostos e contribuições a recupear "," 24016 "," 36494 "," 39325 "
1.01.06.01.02," Imposto de renda e contribuição social a recuperar "," 14463 "," 6262 "," 973 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 47766 "," 23687 "," 44917 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 47766 "," 23687 "," 44917 "
1.01.08.03.01," Adiantamento a fornecedores "," 1114 "," 14133 "," 13051 "
1.01.08.03.02," Instrumentos financeiros derivativos "," 33764 "," 6991 "," 31866 "
1.01.08.03.03," Dividendos a receber "," 8541 "," 0 "," 0 "
1.01.08.03.04," Outros ativos "," 4347 "," 2563 "," 0 "
1.02," Ativo Não Circulante "," 2253385 "," 1690881 "," 1739451 "
1.02.01," Ativo Realizável a Longo Prazo "," 211580 "," 120076 "," 109147 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," 1081 "," 1685 "," 16259 "
1.02.01.03.01," Caixa restrito "," 1081 "," 1685 "," 16259 "
1.02.01.04," Contas a Receber "," 610 "," 0 "," 3179 "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Contas a Receber e outros recebíveis "," 610 "," 0 "," 3179 "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 209889 "," 118391 "," 89709 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Impostos e contribuições a recuperar "," 9269 "," 6512 "," 34355 "
1.02.01.10.04," Imposto de renda e contribuição social a recuperar "," 0 "," 0 "," 3150 "
1.02.01.10.05," Depósitos judiciais "," 103247 "," 87166 "," 52204 "
1.02.01.10.06," Instrumentos financeiros derivativos "," 97373 "," 24713 "," 0 "
1.02.02," Investimentos "," 100007 "," 101928 "," 132240 "
1.02.02.01," Participações Societárias "," 100007 "," 101928 "," 132240 "
1.02.02.01.01," Participações em Coligadas "," 98791 "," 101554 "," 94377 "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," 1216 "," 374 "," 37863 "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 1933980 "," 1459756 "," 1488000 "
1.02.03.01," Imobilizado em Operação "," 1200096 "," 952519 "," 1009812 "
1.02.03.02," Direito de Uso em Arrendamento "," 733884 "," 507237 "," 478188 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 7818 "," 9121 "," 10064 "
1.02.04.01," Intangíveis "," 7818 "," 9121 "," 10064 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangível "," 7818 "," 9121 "," 10064 "
1.02.04.02," Goodwill "," "," "," "
