Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 2340065 "," 2176901 "," 1798507 "
1.01," Ativo Circulante "," 1571137 "," 1680830 "," 1428232 "
1.01.01," Caixa e Equivalentes de Caixa "," 387514 "," 478720 "," 488058 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 370851 "," 518171 "," 394047 "
1.01.03.01," Clientes "," 370851 "," 518171 "," 394047 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 801686 "," 673219 "," 534064 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 2947 "," 2685 "," 1843 "
1.01.06.01," Tributos Correntes a Recuperar "," 2947 "," 2685 "," 1843 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 8139 "," 8035 "," 10220 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 8139 "," 8035 "," 10220 "
1.02," Ativo Não Circulante "," 768928 "," 496071 "," 370275 "
1.02.01," Ativo Realizável a Longo Prazo "," 675082 "," 410830 "," 299503 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 105189 "," 89617 "," 121381 "
1.02.01.04.01," Clientes "," 105189 "," 89617 "," 121381 "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," 528832 "," 286280 "," 140868 "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 38273 "," 28874 "," 25399 "
1.02.01.09.01," Créditos com Coligadas "," 38273 "," 28874 "," 25399 "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 2788 "," 6059 "," 11855 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Créditos diversos "," 1314 "," 5340 "," 11412 "
1.02.01.10.04," Tributos correntes a recuperar "," 1474 "," 719 "," 443 "
1.02.02," Investimentos "," 64342 "," 65003 "," 53421 "
1.02.02.01," Participações Societárias "," 64342 "," 65003 "," 53421 "
1.02.02.01.01," Participações em Coligadas "," 64342 "," 65003 "," 53421 "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 26903 "," 18770 "," 16371 "
1.02.03.01," Imobilizado em Operação "," 26903 "," 18770 "," 16371 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 2601 "," 1468 "," 980 "
1.02.04.01," Intangíveis "," 2601 "," 1468 "," 980 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
