Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 6872693 "," 5041850 "," 3107022 "
1.01," Ativo Circulante "," 1729593 "," 1126541 "," 156195 "
1.01.01," Caixa e Equivalentes de Caixa "," 1583979 "," 402775 "," 1945 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 39474 "," 0 "," 0 "
1.01.03.01," Clientes "," 39474 "," 0 "," 0 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 1927 "," 1440 "," 0 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 14097 "," 3725 "," 584 "
1.01.06.01," Tributos Correntes a Recuperar "," 14097 "," 3725 "," 584 "
1.01.06.01.01," Outros tributos a recuperar "," 14097 "," 1124 "," 0 "
1.01.06.01.02," Imposto de renda e contribuição social a recuperar "," 0 "," 2601 "," 584 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 90116 "," 718601 "," 153666 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 90116 "," 718601 "," 153666 "
1.01.08.03.01," Dividendos a Receber "," "," "," "
1.01.08.03.02," Outros ativos "," 5704 "," 5856 "," 4415 "
1.01.08.03.03," Titulos e valores mobiliários "," 84412 "," 704470 "," 149251 "
1.01.08.03.04," Recebíveis de partes relacionadas "," "," "," "
1.01.08.03.05," Instrumentos financeiros derivativos "," "," "," "
1.01.08.03.06," Outros ativos financeiros "," "," "," "
1.01.08.03.07," Adiantamento a fornecedores "," 0 "," 8275 "," 0 "
1.01.08.03.08," Debêntures privadas "," "," "," "
1.02," Ativo Não Circulante "," 5143100 "," 3915309 "," 2950827 "
1.02.01," Ativo Realizável a Longo Prazo "," 3398308 "," 3027762 "," 2938732 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 331017 "," 194371 "," 62467 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 331017 "," 194371 "," 62467 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.02," Créditos com Controladas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 3067291 "," 2833391 "," 2876265 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos judiciais "," 10 "," 0 "," 0 "
1.02.01.10.04," Caixa restrito "," 20000 "," 0 "," 0 "
1.02.01.10.05," Imposto de renda e contribuição social a recuperar "," 22989 "," 0 "," 0 "
1.02.01.10.06," Outros tributos a recuperar "," 0 "," 36 "," 0 "
1.02.01.10.07," Instrumentos financeiros derivativos "," 229305 "," 0 "," 0 "
1.02.01.10.08," Outros Ativos "," "," "," "
1.02.01.10.09," Direito de Uso "," 2794987 "," 2833355 "," 2876265 "
1.02.01.10.10," Debêntures privadas "," "," "," "
1.02.01.10.11," Adiantamento a fornecedores "," "," "," "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.02," Participações em Controladas "," "," "," "
1.02.02.01.03," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.04," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 1743303 "," 887547 "," 12095 "
1.02.03.01," Imobilizado em Operação "," "," "," "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 1489 "," 0 "," 0 "
1.02.04.01," Intangíveis "," 1489 "," 0 "," 0 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
