Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 336528 "," 240763 "," 228827 "
2.01," Passivo Circulante "," 84190 "," 38113 "," 37051 "
2.01.01," Obrigações Sociais e Trabalhistas "," 11053 "," 9671 "," 8090 "
2.01.01.01," Obrigações Sociais "," 1808 "," 1529 "," 1399 "
2.01.01.02," Obrigações Trabalhistas "," 9245 "," 8142 "," 6691 "
2.01.02," Fornecedores "," 23938 "," 16252 "," 24232 "
2.01.02.01," Fornecedores Nacionais "," 23868 "," 16226 "," 23005 "
2.01.02.01.01," Fornecedores - Outros "," 22911 "," 16194 "," 22652 "
2.01.02.01.02," Fornecedores - Partes Relacionadas "," 957 "," 32 "," 353 "
2.01.02.02," Fornecedores Estrangeiros "," 70 "," 26 "," 1227 "
2.01.03," Obrigações Fiscais "," 5460 "," 2173 "," 649 "
2.01.03.01," Obrigações Fiscais Federais "," 4379 "," 58 "," 415 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 3327 "," 0 "," 0 "
2.01.03.01.20," Outras Obrigações Fiscais Federais "," 1052 "," 58 "," 415 "
2.01.03.02," Obrigações Fiscais Estaduais "," 1073 "," 2107 "," 226 "
2.01.03.03," Obrigações Fiscais Municipais "," 8 "," 8 "," 8 "
2.01.04," Empréstimos e Financiamentos "," 21432 "," 3892 "," 1305 "
2.01.04.01," Empréstimos e Financiamentos "," 21122 "," 3334 "," 1028 "
2.01.04.01.01," Em Moeda Nacional "," 855 "," 1024 "," 1028 "
2.01.04.01.02," Em Moeda Estrangeira "," 20267 "," 2310 "," 0 "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," 310 "," 558 "," 277 "
2.01.05," Outras Obrigações "," 22038 "," 5764 "," 2376 "
2.01.05.01," Passivos com Partes Relacionadas "," 192 "," 38 "," 6 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 21846 "," 5726 "," 2370 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 7647 "," 1801 "," 0 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," 8118 "," 1313 "," 490 "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Adiantamento de Clientes "," 2252 "," 174 "," 128 "
2.01.05.02.05," Participações Estatutárias "," 328 "," 361 "," 190 "
2.01.05.02.06," Instrumentos financeiros derivativos "," 673 "," 93 "," 0 "
2.01.05.02.20," Outras exigibilidades "," 2828 "," 1984 "," 1562 "
2.01.06," Provisões "," 267 "," 238 "," 399 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 256 "," 199 "," 341 "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," 256 "," 199 "," 341 "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.01.05," Provisões para Garantias de Produtos "," "," "," "
2.01.06.02," Outras Provisões "," 11 "," 39 "," 58 "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
