Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 3499439 "," 3589662 "," 4367419 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -3143215 "," -2994073 "," -3717140 "
3.02.01," Custo dos Bens e/ou Serviços Vendidos "," -3133084 "," -2937590 "," -3717140 "
3.02.02," Custo de Ociosidade "," -10131 "," -56483 "," 0 "
3.03," Resultado Bruto "," 356224 "," 595589 "," 650279 "
3.04," Despesas/Receitas Operacionais "," -128199 "," -423127 "," -398698 "
3.04.01," Despesas com Vendas "," -191570 "," -211818 "," -220754 "
3.04.02," Despesas Gerais e Administrativas "," -206291 "," -183406 "," -188933 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," 253995 "," 5507 "," -15017 "
3.04.06," Resultado de Equivalência Patrimonial "," 15667 "," -33410 "," 26006 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 228025 "," 172462 "," 251581 "
3.06," Resultado Financeiro "," 154872 "," -123770 "," -6380 "
3.06.01," Receitas Financeiras "," 499805 "," 489602 "," 255832 "
3.06.02," Despesas Financeiras "," -344933 "," -613372 "," -262212 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 382897 "," 48692 "," 245201 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -24525 "," 42015 "," -33172 "
3.08.01," Corrente "," -80090 "," -869 "," -36595 "
3.08.02," Diferido "," 55565 "," 42884 "," 3423 "
3.09," Resultado Líquido das Operações Continuadas "," 358372 "," 90707 "," 212029 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 358372 "," 90707 "," 212029 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 366623 "," 103863 "," 201387 "
3.11.02," Atribuído a Sócios Não Controladores "," -8251 "," -13156 "," 10642 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.39009 "," 0.11057 "," 0.21343 "
3.99.01.02," PN "," 0.39009 "," 0.11057 "," 0.21343 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.38719 "," 0.10969 "," 0.21165 "
3.99.02.02," PN "," 0.38719 "," 0.10969 "," 0.21165 "
