Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 1198556 "," 1063400 "," 789406 "
2.01," Passivo Circulante "," 204671 "," 157871 "," 99089 "
2.01.01," Obrigações Sociais e Trabalhistas "," 24629 "," 22600 "," 21426 "
2.01.01.01," Obrigações Sociais "," 17308 "," 17637 "," 16943 "
2.01.01.01.01," Salário e Encargos "," 17308 "," 17637 "," 16943 "
2.01.01.02," Obrigações Trabalhistas "," 7321 "," 4963 "," 4483 "
2.01.01.02.01," Provisão para 13 salário "," "," "," "
2.01.01.02.02," Provisão para Participação nos Lucros e Resultados "," 7321 "," 4963 "," 4483 "
2.01.01.02.03," Provisão para Auxilio Educação "," "," "," "
2.01.02," Fornecedores "," 97382 "," 31784 "," 28599 "
2.01.02.01," Fornecedores Nacionais "," 92186 "," 28635 "," 28511 "
2.01.02.01.01," Forcenedores "," 92186 "," 28635 "," 28511 "
2.01.02.02," Fornecedores Estrangeiros "," 5196 "," 3149 "," 88 "
2.01.02.02.01," Fornecedores "," 5196 "," 3149 "," 88 "
2.01.03," Obrigações Fiscais "," 3379 "," 18237 "," 4796 "
2.01.03.01," Obrigações Fiscais Federais "," 2829 "," 13123 "," 2281 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 743 "," 3265 "," 494 "
2.01.03.01.02," Pis e Cofins "," 3 "," 4837 "," 0 "
2.01.03.01.03," IRRF "," 2083 "," 5021 "," 1787 "
2.01.03.02," Obrigações Fiscais Estaduais "," 88 "," 4812 "," 1996 "
2.01.03.02.01," ICMS "," 88 "," 4812 "," 1996 "
2.01.03.03," Obrigações Fiscais Municipais "," 462 "," 302 "," 519 "
2.01.03.03.02," Outros impostos "," 462 "," 302 "," 519 "
2.01.04," Empréstimos e Financiamentos "," 2066 "," 3343 "," 4001 "
2.01.04.01," Empréstimos e Financiamentos "," "," "," "
2.01.04.01.01," Em Moeda Nacional "," "," "," "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," 2066 "," 3343 "," 4001 "
2.01.04.03.01," Arrendamento mercantil "," 2066 "," 3343 "," 4001 "
2.01.05," Outras Obrigações "," 45329 "," 47837 "," 15855 "
2.01.05.01," Passivos com Partes Relacionadas "," 8352 "," 8881 "," 4025 "
