Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 20362901 "," 19215791 "," 18175556 "
3.01.01," Prêmios líquidos - Seguros "," 19875508 "," 18870290 "," 17812463 "
3.01.02," Outras Receitas Operacionais - Seguros "," 56181 "," 45267 "," 14415 "
3.01.03," Prêmios, Rendas e Taxa de Gestão Líquidos - Previdência "," 783159 "," 889405 "," 794191 "
3.01.04," Outras Receitas Operacionais - Previdência "," 0 "," 16 "," 737 "
3.01.05," Capitalização "," 1078 "," 14839 "," 64834 "
3.01.06," Operações de assistência a saúde "," 80248 "," 73149 "," 61674 "
3.01.07," Gestão de ativos "," 71795 "," 67430 "," 88321 "
3.01.08," Outras Receitas Operacionais "," 135504 "," 72227 "," 3659 "
3.01.09," Variação das Provisões Técnicas - Seguros "," -18383 "," -65831 "," 3981 "
3.01.10," Variação das Provisões Técnicas - Previdência "," -622189 "," -751001 "," -668719 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -19066036 "," -16604646 "," -15966033 "
3.02.01," Sinistros - Seguros "," -16986458 "," -14529236 "," -14024103 "
3.02.02," Custos de Comercialização - Seguros "," -1426152 "," -1361559 "," -1253280 "
3.02.03," Outras Despesas Operacionais - Seguros "," -480164 "," -556306 "," -509053 "
3.02.04," Despesas com benefícios e resgates - Previdência "," -89596 "," -79017 "," -81851 "
3.02.05," Custos de Comercialização - Previdência "," -35810 "," -35737 "," -35600 "
3.02.06," Outras Despesas Operacionais - Previdência "," -16086 "," -16097 "," -3663 "
3.02.07," Capitalização "," -1573 "," -3734 "," -33219 "
3.02.08," Operações de assistência a saúde "," -24677 "," -17001 "," -20382 "
3.02.09," Gestão de ativos "," -5520 "," -5959 "," -4882 "
3.02.10," Outras Despesas Operacionais "," "," "," "
3.03," Resultado Bruto "," 1296865 "," 2611145 "," 2209523 "
3.04," Despesas/Receitas Operacionais "," -1576989 "," -1632614 "," -1351962 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -1569247 "," -1593298 "," -1355279 "
3.04.02.01," Despesas Administrativas "," -1569247 "," -1593298 "," -1355279 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 10716 "," -30315 "," 1331 "
3.04.04.01," Receitas Patrimoniais (Líquidas de Despesas) "," 10716 "," -30315 "," 1331 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," -18458 "," -9001 "," 1986 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -280124 "," 978531 "," 857561 "
3.06," Resultado Financeiro "," 279777 "," 123569 "," 461723 "
3.06.01," Receitas Financeiras "," 3072121 "," 3451542 "," 2096447 "
3.06.02," Despesas Financeiras "," -2792344 "," -3327973 "," -1634724 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -347 "," 1102100 "," 1319284 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 333041 "," -304856 "," -284561 "
3.08.01," Corrente "," 82281 "," -507452 "," -489104 "
3.08.02," Diferido "," 250760 "," 202596 "," 204543 "
3.09," Resultado Líquido das Operações Continuadas "," 332694 "," 797244 "," 1034723 "
3.10," Resultado Líquido de Operações Descontinuadas "," 0 "," 1550213 "," 146904 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," 0 "," 1550213 "," 146904 "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 332694 "," 2347457 "," 1181627 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 332546 "," 2347823 "," 1182585 "
3.11.02," Atribuído a Sócios Não Controladores "," 148 "," -366 "," -958 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," PN "," 0.27960 "," 2.05160 "," 1.01840 "
3.99.01.02," ON "," 0.28010 "," 2.01580 "," 1.01790 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," PN "," 0.27730 "," 2.03240 "," 1.00650 "
3.99.02.02," ON "," 0.27900 "," 2.00650 "," 1.01200 "
