Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 162833 "," 111162 "," 88354 "
2.01," Passivo Circulante "," 72937 "," 46423 "," 30252 "
2.01.01," Obrigações Sociais e Trabalhistas "," 2754 "," 2086 "," 2231 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 2754 "," 2086 "," 2231 "
2.01.02," Fornecedores "," 42660 "," 24222 "," 16008 "
2.01.02.01," Fornecedores Nacionais "," 1496 "," 630 "," 800 "
2.01.02.02," Fornecedores Estrangeiros "," 41164 "," 23592 "," 15208 "
2.01.03," Obrigações Fiscais "," 14318 "," 10065 "," 3810 "
2.01.03.01," Obrigações Fiscais Federais "," 12261 "," 8977 "," 3021 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 10318 "," 6361 "," 2661 "
2.01.03.01.02," Outras Obrigações Tributárias "," 1943 "," 2616 "," 360 "
2.01.03.02," Obrigações Fiscais Estaduais "," 2049 "," 1079 "," 772 "
2.01.03.03," Obrigações Fiscais Municipais "," 8 "," 9 "," 17 "
2.01.04," Empréstimos e Financiamentos "," 514 "," 2550 "," 6024 "
2.01.04.01," Empréstimos e Financiamentos "," 514 "," 2550 "," 6024 "
2.01.04.01.01," Em Moeda Nacional "," 514 "," 2550 "," 6024 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 12691 "," 7500 "," 2179 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 12691 "," 7500 "," 2179 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," 8692 "," 4479 "," 0 "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Outras Contas a Pagar "," 3934 "," 3021 "," 2179 "
2.01.05.02.05," Parcelamento de tributos "," 65 "," 0 "," 0 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
