Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1115417 "," 1462103 "," 937945 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -880774 "," -1089606 "," -625770 "
3.03," Resultado Bruto "," 234643 "," 372497 "," 312175 "
3.04," Despesas/Receitas Operacionais "," -149019 "," -169836 "," -47492 "
3.04.01," Despesas com Vendas "," -141 "," -2750 "," 0 "
3.04.01.01," Provisão para risco de crédito "," -141 "," -2750 "," 0 "
3.04.02," Despesas Gerais e Administrativas "," -244296 "," -195594 "," -87214 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 96089 "," 33870 "," 46427 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.05.01," Salários e encargos "," "," "," "
3.04.05.02," Serviços profissionais "," "," "," "
3.04.05.03," Depreciação e amortização "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," -671 "," -5362 "," -6705 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 85624 "," 202661 "," 264683 "
3.06," Resultado Financeiro "," -388269 "," -251026 "," -170207 "
3.06.01," Receitas Financeiras "," 35142 "," 54421 "," 33430 "
3.06.02," Despesas Financeiras "," -423411 "," -305447 "," -203637 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -302645 "," -48365 "," 94476 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -40487 "," -57180 "," -35867 "
3.08.01," Corrente "," -64272 "," -68291 "," -40474 "
3.08.02," Diferido "," 23785 "," 11111 "," 4607 "
3.09," Resultado Líquido das Operações Continuadas "," -343132 "," -105545 "," 58609 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -343132 "," -105545 "," 58609 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -339132 "," -105545 "," 58609 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.44600 "," 0.14030 "," 0.07830 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.44600 "," 0.13940 "," 0.07760 "
