Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 5368105 "," 3705285 "," 4249572 "
3.01.01," Receita de vendas e prestação de serviços do varejo automotivo "," 4342634 "," 2757523 "," 3171584 "
3.01.02," Receita de serviços financeiros "," 1025471 "," 747896 "," 683094 "
3.01.03," Receita de vendas e prestação de serviços de outros negócios "," 0 "," 199866 "," 394894 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -3908007 "," -2720097 "," -3299849 "
3.02.01," Custo das vendas e serviços prestados do varejo automotivo "," -3640775 "," -2382859 "," -2799437 "
3.02.02," Custo de serviços financeiros "," -267232 "," -178690 "," -213562 "
3.02.03," Custo de vendas e serviços de outros negócios "," 0 "," -158548 "," -286850 "
3.03," Resultado Bruto "," 1460098 "," 985188 "," 949723 "
3.04," Despesas/Receitas Operacionais "," -820182 "," -712318 "," -694947 "
3.04.01," Despesas com Vendas "," -276065 "," -220790 "," -257976 "
3.04.02," Despesas Gerais e Administrativas "," -589838 "," -484118 "," -524009 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 45721 "," -7410 "," 87038 "
3.04.04.01," Outras receitas (despesas) operacionais, líquidas "," 30722 "," -22075 "," 65975 "
3.04.04.02," Resultado de participações em sociedades controladas e coligadas "," 14999 "," 14665 "," 21063 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 639916 "," 272870 "," 254776 "
3.06," Resultado Financeiro "," 4420 "," -6308 "," -21133 "
3.06.01," Receitas Financeiras "," 147155 "," 184569 "," 146380 "
3.06.02," Despesas Financeiras "," -142735 "," -190877 "," -167513 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 644336 "," 266562 "," 233643 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -173059 "," -40245 "," -68051 "
3.08.01," Corrente "," -157954 "," -96981 "," -93639 "
3.08.02," Diferido "," -15105 "," 56736 "," 25588 "
3.09," Resultado Líquido das Operações Continuadas "," 471277 "," 226317 "," 165592 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.01.01," Participação de controladores "," "," "," "
3.10.01.02," Participação de não controladores em investidas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 471277 "," 226317 "," 165592 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 443737 "," 209270 "," 135467 "
3.11.02," Atribuído a Sócios Não Controladores "," 27540 "," 17047 "," 30125 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.46560 "," 0.15580 "," 0.08760 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.46560 "," 0.15580 "," 0.08760 "
