Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas de Intermediação Financeira "," 125947217 "," 98659704 "," 123105325 "
3.01.01," Receita de Juros "," 125947217 "," 98659704 "," 123105325 "
3.02," Despesas de Intermediação Financeira "," -66273138 "," -43232120 "," -69306296 "
3.02.01," Despesa de Juros "," -66273138 "," -43232120 "," -69306296 "
3.03," Resultado Bruto de Intermediação Financeira "," 59674079 "," 55427584 "," 53799029 "
3.04," Outras Despesas e Receitas Operacionais "," -35684288 "," -43850581 "," -42659517 "
3.04.01," Despesa de Provisão para Perda Esperada para Risco de Crédito "," -12863436 "," -19687420 "," -19947570 "
3.04.02," Receitas de Prestação de Serviços "," 22668819 "," 22666341 "," 23716793 "
3.04.03," Despesas com Pessoal "," -23524659 "," -21688312 "," -22797977 "
3.04.04," Outras Despesas de Administrativas "," -7535192 "," -7421859 "," -7523051 "
3.04.05," Despesas Tributárias "," -5722627 "," -5168082 "," -5002706 "
3.04.06," Outras Receitas Operacionais "," 8159428 "," 1382179 "," 11134410 "
3.04.06.01," Ganhos líquidos sobre instrumentos financeiros "," 199415 "," 1886264 "," 511375 "
3.04.06.02," Resultado líquido em operações de câmbio e em conversão de transações em moedas estrangeiras "," -1286536 "," -7082412 "," -703251 "
3.04.06.03," Outras "," 9246549 "," 6578327 "," 11326286 "
3.04.07," Outras Despesas Operacionais "," -19953365 "," -16255349 "," -26283829 "
3.04.07.01," Amortização de ativos intangíveis "," -1420318 "," -1807612 "," -1627247 "
3.04.07.02," Provisões trabalhistas, fiscais e cíveis "," -7515682 "," -5742025 "," -11805233 "
3.04.07.03," Depreciação "," -2574102 "," -2406382 "," -2359154 "
3.04.07.04," Outras "," -8443263 "," -6299330 "," -10492195 "
3.04.08," Resultado da Equivalência Patrimonial "," 3086744 "," 2321921 "," 4044413 "
3.05," Resultado antes dos Tributos sobre o Lucro "," 23989791 "," 11577003 "," 11139512 "
3.06," Imposto de Renda e Contribuição Social sobre o Lucro "," -4266920 "," 1715880 "," 7748806 "
3.06.01," Corrente "," -3544398 "," -3591017 "," -4989835 "
3.06.02," Diferido "," -722522 "," 5306897 "," 12738641 "
3.07," Lucro ou Prejuízo das Operações Continuadas "," 19722871 "," 13292883 "," 18888318 "
3.08," Resultado Líquido das Operações Descontinuadas "," "," "," "
3.09," Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias "," 19722871 "," 13292883 "," 18888318 "
3.10," Participações nos Lucros e Contribuições Estatutárias "," "," "," "
3.11," Lucro ou Prejuízo Líquido Consolidado do Período "," 19722871 "," 13292883 "," 18888318 "
3.11.01," Atribuído aos Sócios da Empresa Controladora "," 18344326 "," 11851616 "," 16396896 "
3.11.02," Atribuído aos Sócios não Controladores "," 1378545 "," 1441267 "," 2491422 "
3.99," Lucro por Ação (R$/Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 6.43000 "," 4.16000 "," 5.86000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 6.43000 "," 4.16000 "," 5.86000 "
